step,loss,seconds,tokens,mlx_active_peak_bytes,mlx_active_bytes,mlx_cache_bytes,rss_peak_bytes
0,10.399089813232422,0.033951374993193895,256,1203577344,427885688,883375116,421462016
1,10.393640518188477,0.031479166995268315,256,1231102944,427885688,933968908,421527552
2,10.393356323242188,0.03134370801853947,256,1231102944,427885688,933968908,421527552
3,10.392078399658203,0.031919875007588416,256,1231102944,427885688,933968908,421625856
4,10.384073257446289,0.030554916011169553,256,1231102944,427885688,933968908,421625856
5,10.377476692199707,0.03146499997819774,256,1231102944,427885688,933968908,421675008
6,10.370985984802246,0.03117312499671243,256,1231102944,427885688,933968908,421691392
7,10.34678840637207,0.030259624996688217,256,1231102944,427885688,933968908,421707776
8,10.350881576538086,0.031264959019608796,256,1231102944,427885688,933968908,421724160
9,10.330184936523438,0.030530916003044695,256,1231102944,427885688,933968908,421740544
