step,loss,seconds,tokens,mlx_active_peak_bytes,rss_peak_bytes
131,6.553743124008179,2.2193126660131384,8192,5301758288,3366141952
132,6.351738452911377,2.232178250007564,8192,5301758288,3366141952
133,6.44660496711731,2.1885382090113126,8192,5301758288,3366141952
134,6.532844543457031,2.2183503749838565,8192,5301758288,3366141952
135,6.430688381195068,2.214697999996133,8192,5301758288,3366141952
136,6.538402557373047,2.1550732080067974,8192,5301758288,3366141952
137,6.447628974914551,2.1688065420021303,8192,5301758288,3366141952
138,6.537210941314697,2.1940408750087954,8192,5301758288,3366141952
139,6.40187931060791,2.14571666700067,8192,5301758288,3366141952
140,6.452469825744629,2.2112827920063864,8192,5301758288,3366141952
141,6.828165531158447,2.1757473750039935,8192,5301758288,3366141952
142,6.486193656921387,2.3225197910214774,8192,5301758288,3366141952
143,6.499555349349976,2.1949626249843277,8192,5301758288,3366141952
144,6.402381420135498,2.1562866659951396,8192,5301758288,3366141952
145,6.655691623687744,2.1783299579983577,8192,5301758288,3366141952
146,6.4760377407073975,2.2011984580021817,8192,5301758288,3366141952
147,6.496423006057739,2.173230250016786,8192,5301758288,3366141952
148,6.235485315322876,2.179369667021092,8192,5301758288,3366141952
149,6.456381797790527,2.1520677079970483,8192,5301758288,3366141952
150,6.362990617752075,2.139561499992851,8192,5301758288,3366141952
151,6.310199499130249,2.1569533339934424,8192,5301758288,3366141952
152,6.338505506515503,2.17416141697322,8192,5301758288,3366141952
153,6.446279525756836,2.1276614170055836,8192,5301758288,3366141952
154,6.295165300369263,2.1630675830238033,8192,5301758288,3366141952
155,6.31453275680542,2.111980624991702,8192,5301758288,3366141952
156,6.209386348724365,2.098402666975744,8192,5301758288,3366141952
157,6.275606870651245,2.161458541988395,8192,5301758288,3366141952
158,6.216542720794678,2.1396865830174647,8192,5301758288,3366141952
159,6.358882427215576,2.1483309589966666,8192,5301758288,3366141952
160,6.505219459533691,2.1792567090014927,8192,5301758288,3366141952
161,6.262003421783447,2.122565499972552,8192,5301758288,3366141952
162,6.587310314178467,2.1525160829769447,8192,5301758288,3366141952
163,6.467859745025635,2.1968185830046423,8192,5301758288,3366141952
164,6.47215723991394,2.167925458983518,8192,5301758288,3366141952
165,6.303162097930908,2.323333749984158,8192,5301758288,3366141952
166,6.2116992473602295,2.167314874997828,8192,5301758288,3366141952
167,6.439997673034668,2.10875045901048,8192,5301758288,3366141952
168,6.40142560005188,2.174245250003878,8192,5301758288,3366141952
169,6.247617721557617,2.294602708017919,8192,5301758288,3366141952
170,6.310311555862427,2.126366834010696,8192,5301758288,3366141952
171,6.4491798877716064,2.2042362919892184,8192,5301758288,3366141952
172,6.17042350769043,2.1740481670130976,8192,5301758288,3366141952
173,6.204944372177124,2.1496101660013665,8192,5301758288,3366141952
174,6.374323844909668,2.166804125008639,8192,5301758288,3366141952
175,6.2477521896362305,2.134219125000527,8192,5301758288,3366141952
176,6.2412025928497314,2.119730415986851,8192,5301758288,3366141952
177,6.233543157577515,2.2059952080016956,8192,5301758288,3366141952
178,6.380863428115845,2.136431333987275,8192,5301758288,3366141952
179,6.4056556224823,2.1556743330147583,8192,5301758288,3366141952
180,6.4099555015563965,2.159940249985084,8192,5301758288,3366141952
181,6.261713981628418,2.1732337499852292,8192,5301758288,3366141952
182,6.423832893371582,2.163220292015467,8192,5301758288,3366141952
183,6.347004413604736,2.1594669159967452,8192,5301758288,3366141952
184,6.189964771270752,2.1178708340157755,8192,5301758288,3366141952
185,6.245590686798096,2.1638022080005612,8192,5301758288,3366141952
186,6.52745246887207,2.168888791988138,8192,5301758288,3366141952
187,6.369234085083008,2.114967582980171,8192,5301758288,3366141952
188,6.195586204528809,2.162764833017718,8192,5301758288,3366141952
189,6.215963125228882,2.1645783749991097,8192,5301758288,3366141952
190,6.32477068901062,2.1351015419932082,8192,5301758288,3366141952
191,6.19434928894043,2.161529832985252,8192,5301758288,3366141952
192,6.3160624504089355,2.129748416977236,8192,5301758288,3366141952
193,6.2229039669036865,2.1204801249841694,8192,5301758288,3366141952
194,6.190762758255005,2.1751098750100937,8192,5301758288,3366141952
195,6.260293245315552,2.122291582985781,8192,5301758288,3366141952
196,6.103693962097168,2.1373591249866877,8192,5301758288,3366141952
197,6.229569435119629,2.175742541992804,8192,5301758288,3366141952
198,6.375799179077148,2.1353234999987762,8192,5301758288,3366141952
199,6.330068826675415,2.131103040999733,8192,5301758288,3366141952
