step,loss,seconds
100,6.554174423217773,0.8572906659974251
101,6.650611400604248,0.795078499999363
102,6.453858375549316,0.8086310839862563
103,6.699419021606445,0.7983009169984143
104,6.674829006195068,0.8222233749984298
105,6.5348052978515625,0.761430125014158
106,6.598156213760376,0.8051421669952106
107,6.44620418548584,0.8605650000099558
108,6.668661594390869,0.83912012501969
109,6.461154937744141,0.8141395839920733
110,6.512021541595459,0.8049305419845041
111,6.609214782714844,0.8049200410023332
112,6.580738067626953,0.8171819590206724
113,6.489387512207031,0.8012151250150055
114,6.649553060531616,0.7677031250204891
115,6.646740674972534,0.7972651250020135
116,6.510870456695557,0.9122512920002919
117,6.632545471191406,0.8441093750006985
118,6.491487264633179,0.816988707985729
119,6.526832103729248,0.8086364579794463
120,6.692339897155762,0.8203949579910841
121,6.53347110748291,0.8204685840173624
122,6.447418451309204,0.8159539170155767
123,6.543286323547363,0.785960959008662
124,6.369139909744263,0.7520278330193833
125,6.599015235900879,0.8362862920039333
126,6.545938968658447,0.8630792920012027
127,6.469038724899292,0.8133328330004588
128,6.399785041809082,0.8164037079841364
129,6.337023019790649,0.8415329999988899
130,6.380190134048462,0.898474499990698
131,6.553743124008179,0.8246905000123661
132,6.351738452911377,0.8087659169977996
133,6.44660496711731,0.7543498339946382
134,6.532844543457031,0.8167403340048622
135,6.430688381195068,0.8609675419866107
136,6.538402795791626,0.8260012090031523
137,6.447628974914551,0.8130007919971831
138,6.537210702896118,0.8100112079991959
139,6.40187931060791,0.8071772090042941
140,6.45246958732605,0.8103036669781432
141,6.828165769577026,0.8082042079768144
142,6.486193656921387,0.7677072079968639
143,6.499555587768555,0.8069977090053726
144,6.402381420135498,0.8593964169849642
145,6.655691623687744,0.8237281669862568
146,6.4760377407073975,0.8064216250204481
147,6.4964234828948975,0.8139239579904824
148,6.235485315322876,0.8136494999926072
149,6.456381797790527,0.8430589169729501
150,6.362990617752075,0.814634958980605
151,6.310199499130249,0.7676951669855043
152,6.338505268096924,0.805035458994098
153,6.446279525756836,0.8579365410259925
154,6.295165300369263,0.8374627500015777
155,6.31453275680542,0.8111556250078138
156,6.209386110305786,0.8013589170004707
157,6.275606870651245,0.8178945000108797
158,6.216542720794678,0.8103694580204319
159,6.358882188796997,0.8175139160011895
160,6.505219459533691,0.7669462920166552
161,6.262003660202026,0.8165169590211008
162,6.587310314178467,0.8532510829973035
163,6.467859983444214,0.828384874999756
164,6.47215723991394,0.8064315410156269
165,6.303161859512329,0.8112229590187781
166,6.2116992473602295,0.8159151249856222
167,6.439997673034668,0.8628079580084886
168,6.40142560005188,0.8573809170047753
169,6.247617959976196,0.778046625026036
170,6.310311794281006,0.7779496249859221
171,6.4491798877716064,0.847486459009815
172,6.17042350769043,0.8444518329924904
173,6.204944610595703,0.8140066670021042
174,6.374323844909668,0.8191017500066664
175,6.247751712799072,0.8133445410057902
176,6.2412025928497314,0.8183668330020737
177,6.233543157577515,0.805469125014497
178,6.380863428115845,0.782042167003965
179,6.405655384063721,0.7620467919914518
180,6.4099555015563965,0.8489697909972165
181,6.261713981628418,0.8428870829811785
182,6.423832893371582,0.8095462920027785
183,6.347004413604736,0.8267992080072872
184,6.189964771270752,0.8170952500076964
185,6.245590686798096,0.8157171659986489
186,6.527452230453491,0.8148397089971695
187,6.369234085083008,0.7932811659993604
188,6.1955859661102295,0.7596625419973861
189,6.215963125228882,0.9036710830114316
190,6.32477068901062,0.8514797499810811
191,6.19434928894043,0.8133630410011392
192,6.3160622119903564,0.8090677079744637
193,6.222903728485107,0.8136134159867652
194,6.190762996673584,0.8179545419989154
195,6.260293245315552,0.8100393330096267
196,6.103693723678589,0.801477375003742
197,6.229569673538208,0.7452831660048105
198,6.375798940658569,0.8298701249877922
199,6.330068826675415,0.8464479589893017
