step,loss,seconds,tokens,mlx_active_peak_bytes,mlx_active_bytes,mlx_cache_bytes,rss_peak_bytes
0,10.399089813232422,0.03771370800677687,256,1203577344,427885688,889666572,421117952
1,10.393640518188477,0.0334173750015907,256,1231102944,427885688,933968908,421150720
2,10.393356323242188,0.03381624999747146,256,1231102944,427885688,933968908,421216256
3,10.392078399658203,0.03180208298726939,256,1231102944,427885688,933968908,421232640
4,10.384073257446289,0.032034375006332994,256,1231102944,427885688,933968908,421232640
5,10.377476692199707,0.03318991699779872,256,1231102944,427885688,933968908,421314560
6,10.370985984802246,0.0329905420076102,256,1231102944,427885688,933968908,421314560
7,10.34678840637207,0.032106291997479275,256,1231102944,427885688,933968908,421347328
8,10.350881576538086,0.030601125006796792,256,1231102944,427885688,933968908,421347328
9,10.330184936523438,0.03433087500161491,256,1231102944,427885688,933968908,421347328
