step,loss,seconds
100,6.554174423217773,0.8171197499905247
101,6.650611400604248,0.8239606249844655
102,6.453858375549316,0.8498135840054601
103,6.699419021606445,0.8115956250112504
104,6.6748292446136475,0.8141300840070471
105,6.534805536270142,0.8327332090120763
106,6.598155975341797,0.8110910409886856
107,6.44620418548584,0.8302482919825707
108,6.668661594390869,0.8019775419961661
109,6.461154937744141,0.8215290420048404
110,6.512021541595459,0.8462313749769237
111,6.609214544296265,0.8312705410062335
112,6.580738067626953,0.8163770829851273
113,6.489387512207031,0.8150912499986589
114,6.649553298950195,0.8220199169882108
115,6.646740674972534,0.814689000020735
116,6.510870695114136,0.8035239170130808
117,6.632545232772827,0.7950368339952547
118,6.491487264633179,0.860757000016747
119,6.526832103729248,0.8399100000096951
120,6.692339897155762,0.821207917004358
121,6.533471345901489,0.8127498330140952
122,6.447418451309204,0.8180309580056928
123,6.543286323547363,0.8140550410025753
124,6.369139909744263,0.8110471249965485
125,6.599015474319458,0.792791792016942
126,6.545938730239868,0.8645491669885814
127,6.469038724899292,0.8823867500177585
128,6.399785041809082,0.8176661250181496
129,6.337023019790649,0.8192130000097677
130,6.380190372467041,0.8155134579865262
131,6.553743124008179,0.8331796249840409
132,6.351738452911377,0.824219791975338
133,6.44660496711731,0.8117047090199776
134,6.532844543457031,0.8438210830208845
135,6.430688381195068,0.8649278749944642
136,6.538402795791626,0.8533468329987954
137,6.447628974914551,0.838537500007078
138,6.537210941314697,0.8384156250103842
139,6.40187931060791,0.851119208993623
140,6.452469825744629,0.8179559159907512
141,6.828165531158447,0.8078351249860134
142,6.486193656921387,0.8156214169866871
143,6.499555349349976,0.8678360000194516
144,6.402381420135498,0.8605667499941774
145,6.655691623687744,0.8351955839898437
146,6.476037979125977,0.8519967079919297
147,6.496423244476318,0.8668588340224233
148,6.235485553741455,0.8832775840128306
149,6.456381797790527,0.8655707500001881
150,6.362990617752075,0.8035409579752013
151,6.310199499130249,0.8423479579796549
152,6.338505268096924,0.8750669590081088
153,6.446279525756836,0.862330000003567
154,6.295165061950684,0.8699547080032062
155,6.31453275680542,0.8966844590031542
156,6.209386110305786,0.8777451670030132
157,6.275606870651245,0.8877140410186257
158,6.2165422439575195,0.8592638340196572
159,6.358882427215576,0.8485449160216376
160,6.505219459533691,0.9017216250067577
161,6.262003421783447,0.8969612089858856
162,6.587310314178467,0.8969234169926494
163,6.467859983444214,0.885106875008205
164,6.47215723991394,0.881458667019615
165,6.303162097930908,0.8850754169980064
166,6.2116992473602295,0.9918695829983335
167,6.439997673034668,0.8465169169940054
168,6.40142560005188,0.8329260829777922
169,6.247617959976196,0.8713285409903619
170,6.310312032699585,0.8701589170086663
171,6.4491798877716064,0.8474216670147143
172,6.170423269271851,0.8490964160009753
173,6.204944372177124,0.8567943749949336
174,6.374323844909668,0.8697702500212472
175,6.247751712799072,0.8719078750000335
176,6.2412025928497314,0.8134110829851124
177,6.233543157577515,0.8493005839991383
178,6.380863428115845,0.8949644580134191
179,6.405655384063721,0.8469663749856409
180,6.4099555015563965,0.8569499999866821
181,6.261713743209839,0.8662063750089146
182,6.423832893371582,0.8576877079904079
183,6.347004413604736,0.8488326249935199
184,6.189964771270752,0.8331044590158854
185,6.245590686798096,0.8037850410037208
186,6.527452230453491,0.8538045410241466
187,6.369234085083008,0.86146179199568
188,6.19558572769165,0.8344995410006959
189,6.215963125228882,0.8467449999880046
190,6.32477068901062,0.840809374989476
191,6.194349050521851,0.8408560419920832
192,6.3160622119903564,0.8339803749986459
193,6.222903490066528,0.8206106669967994
194,6.190762996673584,0.8054263329831883
195,6.260293483734131,0.8813502909906674
196,6.103693723678589,0.8483610840048641
197,6.229569435119629,0.8349213330075145
198,6.375798940658569,0.8320123339944985
199,6.330068826675415,0.8411762920150068
