step,loss,seconds,tokens,mlx_active_peak_bytes,rss_peak_bytes
42,7.129950761795044,0.8934933329874184,8192,7293037592,2219900928
43,6.929749011993408,0.9095104169973638,8192,7293037592,2219900928
44,6.889716625213623,0.893174208002165,8192,7293037592,2219900928
45,7.0076634883880615,0.8883964590204414,8192,7293037592,2219900928
46,7.086300611495972,0.8690987910085823,8192,7293037592,2219900928
47,6.96662449836731,0.9301559170125984,8192,7293037592,2219900928
48,7.0521650314331055,0.9350949590152595,8192,7293037592,2219900928
49,6.854104042053223,0.9173324999865144,8192,7293037592,2219900928
50,6.9631781578063965,0.9115095419983845,8192,7293037592,2219900928
51,7.098031282424927,0.8811287919816095,8192,7293037592,2219900928
52,6.925507068634033,0.8797909580171108,8192,7293037592,2219900928
53,6.857454538345337,0.8861361250164919,8192,7293037592,2219900928
54,6.980432033538818,0.820689374988433,8192,7293037592,2219900928
55,6.916130542755127,0.8703408330038656,8192,7293037592,2219900928
56,6.9570839405059814,0.901402292016428,8192,7293037592,2219900928
57,6.824143409729004,0.8792297080217395,8192,7293037592,2219900928
58,6.835018157958984,0.905354708986124,8192,7293037592,2219900928
59,6.922469854354858,0.8922432909894269,8192,7293037592,2219900928
60,6.914487600326538,0.8827382909948938,8192,7293037592,2219900928
61,6.832664489746094,0.8789913749787956,8192,7293037592,2219900928
62,6.779364585876465,0.8745593339845072,8192,7293037592,2219900928
63,6.7916176319122314,0.9073285420017783,8192,7293037592,2219900928
64,6.8056111335754395,0.953791416977765,8192,7293037592,2219900928
65,6.808762788772583,0.9509185419883579,8192,7293037592,2219900928
66,6.9045729637146,0.9384009579953272,8192,7293037592,2219900928
67,6.770914793014526,0.9534444580203854,8192,7293037592,2219900928
68,6.671206474304199,0.8724775000009686,8192,7293037592,2219900928
69,6.772748231887817,0.9406192919996101,8192,7293037592,2219900928
70,6.851322174072266,0.9438859169895295,8192,7293037592,2219900928
71,6.794575214385986,0.922725000011269,8192,7293037592,2219900928
72,6.684095859527588,0.9928356670134235,8192,7293037592,2219900928
73,6.6261820793151855,0.994525167014217,8192,7293037592,2219900928
74,6.788744926452637,0.9765506659750827,8192,7293037592,2219900928
75,6.6797544956207275,0.9932270830031484,8192,7293037592,2219900928
76,6.685502529144287,1.0117873339913785,8192,7293037592,2219900928
77,6.6522345542907715,1.013250332995085,8192,7293037592,2219900928
78,6.745259523391724,1.0530354579968844,8192,7293037592,2219900928
79,6.831952333450317,1.1228027090255637,8192,7293037592,2219900928
80,6.687822103500366,1.067591833008919,8192,7293037592,2219900928
81,6.925108909606934,1.0731253749981988,8192,7293037592,2219900928
82,6.659720182418823,1.0459268749982584,8192,7293037592,2219900928
83,6.630136489868164,1.0218805840122513,8192,7293037592,2219900928
84,6.528034210205078,1.024266416003229,8192,7293037592,2219900928
85,6.6658220291137695,1.073860208998667,8192,7293037592,2219900928
86,6.719529390335083,1.0080995000025723,8192,7293037592,2219900928
87,7.055399417877197,1.0196758749953005,8192,7293037592,2219900928
88,6.805306434631348,1.005408166005509,8192,7293037592,2219900928
89,6.515209913253784,1.04515391701716,8192,7293037592,2219900928
90,6.652871131896973,1.1172186660114676,8192,7293037592,2219900928
91,6.6134936809539795,1.1215477910009213,8192,7293037592,2219900928
92,6.64643931388855,1.1351470420195255,8192,7293037592,2219900928
93,6.504244565963745,1.1358307499904186,8192,7293037592,2219900928
94,6.568119525909424,1.1103977079910692,8192,7293037592,2219900928
95,6.504415512084961,1.134551791998092,8192,7293037592,2219900928
96,6.435562610626221,1.1653538329992443,8192,7293037592,2219900928
97,6.554166793823242,1.0748776250111405,8192,7293037592,2219900928
98,6.498748302459717,1.2460114159912337,8192,7293037592,2219900928
99,6.847959041595459,1.2621712090040091,8192,7293037592,2219900928
100,6.554174423217773,1.2911558750201948,8192,7293037592,2219900928
101,6.650611400604248,1.247367915988434,8192,7293037592,2219900928
102,6.453858375549316,1.3016211669892073,8192,7293037592,2219900928
103,6.699419021606445,1.2634052500070538,8192,7293037592,2219900928
104,6.674829006195068,1.296567249984946,8192,7293037592,2219900928
105,6.534805536270142,1.2976153750205413,8192,7293037592,2219900928
106,6.598156213760376,1.280749375000596,8192,7293037592,2219900928
107,6.44620418548584,1.3004988339962438,8192,7293037592,2219900928
108,6.668661594390869,1.2403524589899462,8192,7293037592,2219900928
109,6.4611546993255615,1.3745755839918274,8192,7293037592,2219900928
110,6.512021541595459,1.4042574999912176,8192,7293037592,2219900928
111,6.609214544296265,1.3837569580064155,8192,7293037592,2219900928
112,6.580738067626953,1.4170997919864021,8192,7293037592,2219900928
113,6.489387512207031,1.3168828329944517,8192,7293037592,2219900928
114,6.649553298950195,1.445699500007322,8192,7293037592,2219900928
115,6.646740674972534,1.3204008750035428,8192,7293037592,2219900928
116,6.510870695114136,1.2326795409899205,8192,7293037592,2219900928
117,6.632545232772827,1.3554630000144243,8192,7293037592,2219900928
118,6.4914870262146,1.340239292010665,8192,7293037592,2219900928
119,6.526832103729248,1.3545878330187406,8192,7293037592,2219900928
120,6.692339897155762,1.3324602080101613,8192,7293037592,2219900928
121,6.533471345901489,1.3240274590207264,8192,7293037592,2219900928
122,6.447418451309204,1.32574420797755,8192,7293037592,2219900928
123,6.543286323547363,1.3665567089919932,8192,7293037592,2219900928
124,6.369140148162842,1.3385333749756683,8192,7293037592,2219900928
125,6.5990149974823,1.363920457981294,8192,7293037592,2219900928
126,6.545938968658447,1.4388344580074772,8192,7293037592,2219900928
127,6.469038963317871,1.391454958007671,8192,7293037592,2219900928
128,6.399784803390503,1.4018402919755317,8192,7293037592,2219900928
129,6.337023019790649,1.3732834170223214,8192,7293037592,2219900928
130,6.380190372467041,1.4250727919861674,8192,7293037592,2219900928
131,6.553743124008179,1.4168990420002956,8192,7293037592,2219900928
132,6.351738452911377,1.359702957997797,8192,7293037592,2219900928
133,6.44660496711731,1.391519500000868,8192,7293037592,2219900928
134,6.532844543457031,1.4240435840038117,8192,7293037592,2219900928
135,6.430688381195068,1.3632029590080492,8192,7293037592,2219900928
136,6.538402795791626,1.3561026249954011,8192,7293037592,2219900928
137,6.447628974914551,1.396580125001492,8192,7293037592,2219900928
138,6.537210702896118,1.3882969999976922,8192,7293037592,2219900928
139,6.40187931060791,1.3752323749940842,8192,7293037592,2219900928
140,6.452469825744629,1.39732516699587,8192,7293037592,2219900928
141,6.828165531158447,1.3252623329753987,8192,7293037592,2219900928
142,6.486193656921387,1.5315604170027655,8192,7293037592,2219900928
143,6.499555349349976,1.4244977089983877,8192,7293037592,2219900928
144,6.402381420135498,1.3519445419951808,8192,7293037592,2219900928
145,6.655691623687744,1.394262541027274,8192,7293037592,2219900928
146,6.4760377407073975,1.3840363339986652,8192,7293037592,2219900928
147,6.4964234828948975,1.424475292005809,8192,7293037592,2219900928
148,6.235485553741455,1.3627365000138525,8192,7293037592,2219900928
149,6.456381797790527,1.2633871249854565,8192,7293037592,2219900928
150,6.362990617752075,1.3749343750241678,8192,7293037592,2219900928
151,6.310199737548828,1.383738500007894,8192,7293037592,2219900928
152,6.338505268096924,1.3546462089871056,8192,7293037592,2219900928
153,6.446279525756836,1.3466512500017416,8192,7293037592,2219900928
154,6.295165061950684,1.3892721250012983,8192,7293037592,2219900928
155,6.31453275680542,1.3427772499853745,8192,7293037592,2219900928
156,6.209386110305786,1.3045411669882014,8192,7293037592,2219900928
157,6.275606870651245,1.306051916006254,8192,7293037592,2219900928
158,6.216542482376099,1.3019048330024816,8192,7293037592,2219900928
159,6.358882427215576,1.34443112500594,8192,7293037592,2219900928
160,6.505219459533691,1.2753777500183787,8192,7293037592,2219900928
161,6.262003421783447,1.2858625829976518,8192,7293037592,2219900928
162,6.587310314178467,1.2637120420113206,8192,7293037592,2219900928
163,6.467859745025635,1.3056792499846779,8192,7293037592,2219900928
164,6.47215723991394,1.2821109590004198,8192,7293037592,2219900928
165,6.303162336349487,1.2814735840074718,8192,7293037592,2219900928
166,6.211699724197388,1.2058902500139084,8192,7293037592,2219900928
167,6.439997434616089,1.2361100839916617,8192,7293037592,2219900928
168,6.40142560005188,1.3131286249845289,8192,7293037592,2219900928
169,6.247617721557617,1.254669499990996,8192,7293037592,2219900928
170,6.310311555862427,1.2006725830142386,8192,7293037592,2219900928
171,6.4491798877716064,1.2032362500031013,8192,7293037592,2219900928
172,6.17042350769043,1.228818792005768,8192,7293037592,2219900928
173,6.204944372177124,1.2163498750014696,8192,7293037592,2219900928
174,6.374323844909668,1.1837068749882746,8192,7293037592,2219900928
175,6.247751712799072,1.1948562919860706,8192,7293037592,2219900928
176,6.2412028312683105,1.2911449579987675,8192,7293037592,2219900928
177,6.2335429191589355,1.2967383750074077,8192,7293037592,2219900928
178,6.380863428115845,1.2539938340196386,8192,7293037592,2219900928
179,6.4056556224823,1.2036484580021352,8192,7293037592,2219900928
180,6.4099555015563965,1.163074707990745,8192,7293037592,2219900928
181,6.261713981628418,1.1728272920008749,8192,7293037592,2219900928
182,6.423832893371582,1.1757338330207858,8192,7293037592,2219900928
183,6.347004413604736,1.1245141669933219,8192,7293037592,2219900928
184,6.189964771270752,1.1597574159968644,8192,7293037592,2219900928
185,6.245590925216675,1.2681920410250314,8192,7293037592,2219900928
186,6.527452230453491,1.2237717499956489,8192,7293037592,2219900928
187,6.369234085083008,1.1769537910004146,8192,7293037592,2219900928
188,6.1955859661102295,1.170552542025689,8192,7293037592,2219900928
189,6.215963125228882,1.1384438340028282,8192,7293037592,2219900928
190,6.32477068901062,1.1267347089888062,8192,7293037592,2219900928
191,6.19434928894043,1.1448715410078876,8192,7293037592,2219900928
192,6.3160622119903564,1.0553209999925457,8192,7293037592,2219900928
193,6.222903490066528,1.2249627500132192,8192,7293037592,2219900928
194,6.190762996673584,1.2053187910059933,8192,7293037592,2219900928
195,6.260293245315552,1.1384020840050653,8192,7293037592,2219900928
196,6.103693723678589,1.18232220900245,8192,7293037592,2219900928
197,6.229569673538208,1.1365517500089481,8192,7293037592,2219900928
198,6.375798940658569,1.1983779579750262,8192,7293037592,2219900928
199,6.330069065093994,1.195059499994386,8192,7293037592,2219900928
200,6.0976667404174805,1.11172658301075,8192,7293037592,2219900928
201,6.221463918685913,1.0510704579937737,8192,7293037592,2219900928
202,6.428902626037598,1.1868480000121053,8192,7293037592,2219900928
203,6.39879035949707,1.145567250001477,8192,7293037592,2219900928
204,6.170860528945923,1.119352790992707,8192,7293037592,2219900928
205,6.287962198257446,1.125561499997275,8192,7293037592,2219900928
206,6.07841682434082,1.1057974169962108,8192,7293037592,2219900928
207,6.198291301727295,1.103902915987419,8192,7293037592,2219900928
208,6.14192271232605,1.1739659160084557,8192,7293037592,2219900928
209,6.209005832672119,1.0626040830102284,8192,7293037592,2219900928
210,5.912893295288086,1.0791027920204215,8192,7293037592,2219900928
211,6.311136722564697,1.1561682499886956,8192,7293037592,2219900928
212,6.373145818710327,1.1378364580159541,8192,7293037592,2219900928
213,6.237123012542725,1.0955912090139464,8192,7293037592,2219900928
214,6.287752628326416,1.110944207990542,8192,7293037592,2219900928
215,6.26192045211792,1.0759849160094745,8192,7293037592,2219900928
216,6.184844017028809,1.0800238330266438,8192,7293037592,2219900928
217,6.2755632400512695,1.1085904170176946,8192,7293037592,2219900928
218,6.192091941833496,1.0270587080158293,8192,7293037592,2219900928
219,6.082369565963745,1.1220152909809258,8192,7293037592,2219900928
220,6.174048900604248,1.1328202500008047,8192,7293037592,2219900928
221,6.293963193893433,1.0670220000029076,8192,7293037592,2219900928
222,6.24200177192688,1.096857500000624,8192,7293037592,2219900928
223,6.109489440917969,1.1745577080000658,8192,7293037592,2219900928
224,5.941791534423828,1.0898339159903117,8192,7293037592,2219900928
225,6.029920339584351,1.071430500014685,8192,7293037592,2219900928
226,6.208363056182861,1.0680061249877326,8192,7293037592,2219900928
227,6.000825643539429,1.0491589170123916,8192,7293037592,2219900928
228,6.444971561431885,1.1275903329951689,8192,7293037592,2219900928
229,5.9531450271606445,1.0771033330238424,8192,7293037592,2219900928
230,6.164029836654663,1.076224624994211,8192,7293037592,2219900928
231,6.159786224365234,1.132164999988163,8192,7293037592,2219900928
232,6.153257131576538,1.106447375001153,8192,7293037592,2219900928
233,6.113656282424927,1.1595099170226604,8192,7293037592,2219900928
234,6.213746786117554,1.1397995419974905,8192,7293037592,2219900928
235,6.228784084320068,1.066842500003986,8192,7293037592,2219900928
236,6.213769912719727,1.0119115420093294,8192,7293037592,2219900928
237,6.074944496154785,1.1316840409999713,8192,7293037592,2219900928
238,6.1521360874176025,1.098711667000316,8192,7293037592,2219900928
239,6.154131889343262,1.1404034589941148,8192,7293037592,2219900928
240,6.279947757720947,1.0901209590083454,8192,7293037592,2219900928
241,6.149739742279053,1.1487082919920795,8192,7293037592,2219900928
242,6.271492004394531,1.093989374989178,8192,7293037592,2219900928
243,6.368430137634277,1.0634164169896394,8192,7293037592,2219900928
244,5.995857238769531,1.0330277500033844,8192,7293037592,2219900928
245,5.99401068687439,1.0477060420089401,8192,7293037592,2219900928
246,6.216079950332642,1.1530024580133613,8192,7293037592,2219900928
247,6.1473283767700195,1.0543903750076424,8192,7293037592,2219900928
248,6.143328666687012,1.0996610839792993,8192,7293037592,2219900928
249,6.114901304244995,1.074346749985125,8192,7293037592,2219900928
250,6.287100076675415,1.0615472080244217,8192,7293037592,2219900928
251,6.046957969665527,1.0757500830222853,8192,7293037592,2219900928
252,6.027290105819702,1.0611755410209298,8192,7293037592,2219900928
253,5.992459058761597,0.9680325410154182,8192,7293037592,2219900928
254,6.323916435241699,1.084854125016136,8192,7293037592,2219900928
255,5.958415746688843,1.09763883301639,8192,7293037592,2219900928
256,6.305252552032471,1.092804582993267,8192,7293037592,2219900928
257,6.103201150894165,1.0830147080123425,8192,7293037592,2219900928
258,5.972227334976196,1.0507468750001863,8192,7293037592,2219900928
259,6.0671868324279785,1.0660536659997888,8192,7293037592,2219900928
260,6.045190095901489,1.090789332985878,8192,7293037592,2219900928
261,6.1306068897247314,1.037288040999556,8192,7293037592,2219900928
262,6.0058534145355225,0.9940383330103941,8192,7293037592,2219900928
263,5.966720104217529,1.192261124990182,8192,7293037592,2219900928
264,6.212121248245239,1.0897052089858335,8192,7293037592,2219900928
265,6.003750801086426,1.107329624996055,8192,7293037592,2219900928
266,6.060990333557129,1.052700416999869,8192,7293037592,2219900928
267,6.100926399230957,1.1061206249869429,8192,7293037592,2219900928
268,6.034756422042847,1.0530641670047771,8192,7293037592,2219900928
269,6.211571455001831,1.0365327500039712,8192,7293037592,2219900928
270,6.177131175994873,1.0023277500004042,8192,7293037592,2219900928
271,6.269330739974976,0.9996977500268258,8192,7293037592,2219900928
272,6.268136024475098,1.0905577079975046,8192,7293037592,2219900928
273,6.278857707977295,1.0775022500019986,8192,7293037592,2219900928
274,6.424052715301514,1.0359369590005372,8192,7293037592,2219900928
275,6.304877996444702,1.0563799169904087,8192,7293037592,2219900928
276,6.07199764251709,1.0588403749861754,8192,7293037592,2219900928
277,6.129889011383057,1.080068167007994,8192,7293037592,2219900928
278,6.0724616050720215,1.0624219999881461,8192,7293037592,2219900928
279,5.82620096206665,1.0362477080198005,8192,7293037592,2219900928
280,5.876486778259277,1.0427312919928227,8192,7293037592,2219900928
281,6.07169246673584,1.0774229169765022,8192,7293037592,2219900928
282,6.280935764312744,1.0328494999848772,8192,7293037592,2219900928
283,5.965700149536133,1.0254665829997975,8192,7293037592,2219900928
284,6.036215305328369,1.047320750018116,8192,7293037592,2219900928
285,6.013200283050537,1.1026318339863792,8192,7293037592,2219900928
286,5.792436122894287,1.0505308329884429,8192,7293037592,2219900928
287,6.128753662109375,1.0376600419986062,8192,7293037592,2219900928
288,5.731638431549072,0.955115333024878,8192,7293037592,2219900928
289,6.214365005493164,1.1014719170052558,8192,7293037592,2219900928
290,6.119018077850342,1.0808752499870025,8192,7293037592,2219900928
291,6.083191633224487,1.0330213330162223,8192,7293037592,2219900928
292,6.028716325759888,1.1017981669865549,8192,7293037592,2219900928
293,5.9583821296691895,1.1308542500191834,8192,7293037592,2219900928
294,6.133946180343628,1.057977666001534,8192,7293037592,2219900928
295,5.979007720947266,1.0348842919920571,8192,7293037592,2219900928
296,5.981023788452148,0.9868710000009742,8192,7293037592,2219900928
297,6.242517471313477,1.0201229999947827,8192,7293037592,2219900928
298,5.93309473991394,1.087211167003261,8192,7293037592,2219900928
299,6.075263261795044,1.06328879200737,8192,7293037592,2219900928
300,6.166938066482544,1.0256122079736087,8192,7293037592,2219900928
301,5.92120885848999,1.0343027919880114,8192,7293037592,2219900928
302,6.036556959152222,1.0181760839768685,8192,7293037592,2219900928
303,6.02150559425354,1.0290568330092356,8192,7293037592,2219900928
304,5.978855609893799,1.0141829999920446,8192,7293037592,2219900928
305,6.064995288848877,0.9645897920127027,8192,7293037592,2219900928
306,5.993588924407959,1.0572347909910604,8192,7293037592,2219900928
307,6.227896690368652,1.0525088330032304,8192,7293037592,2219900928
308,5.999852895736694,1.0297595419979189,8192,7293037592,2219900928
309,6.073585271835327,1.0413489580096211,8192,7293037592,2219900928
310,6.057474851608276,1.0333985420002136,8192,7293037592,2219900928
311,6.2259461879730225,1.0422546670015436,8192,7293037592,2219900928
312,6.0126633644104,1.0453421250276733,8192,7293037592,2219900928
313,6.036559581756592,1.0231117920193356,8192,7293037592,2219900928
314,6.051183223724365,0.9671400000224821,8192,7293037592,2219900928
315,5.936563730239868,1.086902042006841,8192,7293037592,2219900928
316,6.1933252811431885,1.055051374976756,8192,7293037592,2219900928
317,6.265350341796875,1.0403757909953129,8192,7293037592,2219900928
318,5.928559303283691,1.0818127079983242,8192,7293037592,2219900928
319,5.943454265594482,1.0446021660172846,8192,7293037592,2219900928
320,6.100162029266357,1.1440306670265272,8192,7293037592,2219900928
321,5.806975841522217,1.0465812080074102,8192,7293037592,2219900928
322,6.035789489746094,1.0102369580126833,8192,7293037592,2219900928
323,5.869625568389893,1.0173671249940526,8192,7293037592,2219900928
324,6.088094234466553,1.078576416010037,8192,7293037592,2219900928
325,5.766006946563721,1.0858361669816077,8192,7293037592,2219900928
326,5.735374927520752,1.043216707999818,8192,7293037592,2219900928
327,5.940915584564209,1.0305062079860363,8192,7293037592,2219900928
328,6.074492692947388,1.053081000020029,8192,7293037592,2219900928
329,6.065648555755615,1.0457701670238748,8192,7293037592,2219900928
330,5.976022005081177,1.043825291999383,8192,7293037592,2219900928
331,5.982518196105957,0.9828983329934999,8192,7293037592,2219900928
332,6.125026702880859,1.0355376249935944,8192,7293037592,2219900928
333,5.817456245422363,1.1318525829992723,8192,7293037592,2219900928
334,6.154782295227051,1.0474335420003626,8192,7293037592,2219900928
335,5.982831001281738,1.0357866670237854,8192,7293037592,2219900928
336,5.9599034786224365,1.049364708014764,8192,7293037592,2219900928
337,6.002280950546265,1.0401635409798473,8192,7293037592,2219900928
338,6.029351472854614,1.0407542920147534,8192,7293037592,2219900928
339,5.9702582359313965,1.041491332987789,8192,7293037592,2219900928
340,5.904902935028076,0.960127416998148,8192,7293037592,2219900928
341,6.0223565101623535,1.0475405830075033,8192,7293037592,2219900928
342,6.006169557571411,1.0582547080121003,8192,7293037592,2219900928
343,5.894271373748779,1.0850105000135954,8192,7293037592,2219900928
344,6.061491250991821,1.0274189579940867,8192,7293037592,2219900928
345,5.931706666946411,1.0493300410162192,8192,7293037592,2219900928
346,5.7276201248168945,1.0331253749900497,8192,7293037592,2219900928
347,5.815680980682373,1.04687270798604,8192,7293037592,2219900928
348,5.873453378677368,1.049144000018714,8192,7293037592,2219900928
349,5.938245058059692,0.9892740839859471,8192,7293037592,2219900928
350,6.02341365814209,1.0605337919841986,8192,7293037592,2219900928
351,6.1861937046051025,1.0479578340018634,8192,7293037592,2219900928
352,6.004534721374512,1.0781203329970594,8192,7293037592,2219900928
353,5.971389293670654,1.0152155000250787,8192,7293037592,2219900928
354,6.029247283935547,1.0222097500227392,8192,7293037592,2219900928
355,5.949825286865234,1.0069432909949683,8192,7293037592,2219900928
356,5.715914487838745,1.0655019999830984,8192,7293037592,2219900928
357,5.966486215591431,0.9854482089867815,8192,7293037592,2219900928
358,5.972889184951782,1.045975416986039,8192,7293037592,2219900928
359,6.027191638946533,1.0509382089949213,8192,7293037592,2219900928
360,6.109774112701416,1.0300673330202699,8192,7293037592,2219900928
361,5.9844114780426025,1.0161718750023283,8192,7293037592,2219900928
362,6.017816066741943,1.0235489589977078,8192,7293037592,2219900928
363,6.080250263214111,1.003935625019949,8192,7293037592,2219900928
364,5.7889463901519775,1.0039675419975538,8192,7293037592,2219900928
365,5.708282947540283,0.999411875003716,8192,7293037592,2219900928
366,5.999213218688965,0.9912307499907911,8192,7293037592,2219900928
367,5.938441514968872,1.0506958330224734,8192,7293037592,2219900928
368,5.875474452972412,1.0315774999908172,8192,7293037592,2219900928
369,5.811225891113281,1.0236541659978684,8192,7293037592,2219900928
370,6.0004355907440186,1.0159742500109132,8192,7293037592,2219900928
371,5.833165645599365,1.0573961249901913,8192,7293037592,2219900928
372,5.8297083377838135,1.0465654580038972,8192,7293037592,2219900928
373,5.96986722946167,1.0197260419954546,8192,7293037592,2219900928
374,5.709392547607422,0.969798207981512,8192,7293037592,2219900928
375,6.058800458908081,1.0172696670051664,8192,7293037592,2219900928
376,5.970308780670166,1.0607162499800324,8192,7293037592,2219900928
377,6.06197714805603,1.0991245420009363,8192,7293037592,2219900928
378,5.943606376647949,1.0797797499981243,8192,7293037592,2219900928
379,6.027423858642578,1.025897374987835,8192,7293037592,2219900928
380,6.184295177459717,1.0176975420035888,8192,7293037592,2219900928
381,5.596758842468262,1.000088583008619,8192,7293037592,2219900928
382,6.043132066726685,1.0072865419788286,8192,7293037592,2219900928
383,5.74736213684082,0.9561133329989389,8192,7293037592,2219900928
384,5.922583103179932,1.0385888330056332,8192,7293037592,2219900928
385,5.676898002624512,1.0439736249973066,8192,7293037592,2219900928
386,5.932260751724243,1.0149558749981225,8192,7293037592,2219900928
387,5.856135129928589,1.0015839999832679,8192,7293037592,2219900928
388,5.8457489013671875,1.0217850000190083,8192,7293037592,2219900928
389,6.022868633270264,1.0001701249857433,8192,7293037592,2219900928
390,5.782464027404785,1.0285015830013435,8192,7293037592,2219900928
391,5.899113178253174,1.004109416011488,8192,7293037592,2219900928
392,5.923676490783691,0.9569524160178844,8192,7293037592,2219900928
393,5.5310821533203125,1.0666340000170749,8192,7293037592,2219900928
394,5.845196008682251,1.0633020419918466,8192,7293037592,2219900928
395,5.871870517730713,1.0117076250026003,8192,7293037592,2219900928
396,5.8364317417144775,1.043776209000498,8192,7293037592,2219900928
397,5.9950926303863525,1.0403142500144895,8192,7293037592,2219900928
398,5.896260023117065,1.0537002499913797,8192,7293037592,2219900928
399,5.96134614944458,0.9967381659953389,8192,7293037592,2219900928
400,6.046775817871094,1.0788494590087794,8192,7293037592,2219900928
401,5.793991327285767,1.031024208990857,8192,7293037592,2219900928
402,5.956177234649658,1.0445057920005638,8192,7293037592,2219900928
403,5.966921806335449,1.0378194579971023,8192,7293037592,2219900928
404,5.949487924575806,1.0073795829957817,8192,7293037592,2219900928
405,6.132509231567383,1.0025248329911847,8192,7293037592,2219900928
406,5.658401012420654,0.9325599999865517,8192,7293037592,2219900928
407,5.953541278839111,1.039746541006025,8192,7293037592,2219900928
408,5.672733545303345,1.060797874990385,8192,7293037592,2219900928
409,5.751015901565552,1.0621036249794997,8192,7293037592,2219900928
410,5.930213689804077,0.996321959013585,8192,7293037592,2219900928
411,5.7927446365356445,1.020012749999296,8192,7293037592,2219900928
412,5.90372109413147,1.009032792004291,8192,7293037592,2219900928
413,5.6471052169799805,0.9803910839837044,8192,7293037592,2219900928
414,5.633911848068237,0.9505660409922712,8192,7293037592,2219900928
415,5.568885326385498,0.9651936249865685,8192,7293037592,2219900928
416,5.572679758071899,1.0367908340122085,8192,7293037592,2219900928
417,5.776703119277954,0.9945601670187898,8192,7293037592,2219900928
418,5.836603164672852,0.9861923340067733,8192,7293037592,2219900928
419,6.1015944480896,0.9771763329918031,8192,7293037592,2219900928
420,6.095509052276611,0.993305790994782,8192,7293037592,2219900928
421,5.856646537780762,0.9744019589852542,8192,7293037592,2219900928
422,6.03317666053772,0.9710334579867776,8192,7293037592,2219900928
423,5.730226039886475,0.9050824170117266,8192,7293037592,2219900928
424,5.746408462524414,1.017775458021788,8192,7293037592,2219900928
425,5.790781497955322,1.0244544589950237,8192,7293037592,2219900928
426,6.097923040390015,0.979396375012584,8192,7293037592,2219900928
427,5.721859931945801,0.9749529169930611,8192,7293037592,2219900928
428,5.551507234573364,1.0017062079859897,8192,7293037592,2219900928
429,5.997297525405884,0.9831857079989277,8192,7293037592,2219900928
430,5.755116939544678,0.9850627499981783,8192,7293037592,2219900928
431,5.570963621139526,1.0040640409861226,8192,7293037592,2219900928
432,6.142096757888794,1.0175020000024233,8192,7293037592,2219900928
433,5.768385171890259,1.0493725829874165,8192,7293037592,2219900928
434,5.695556879043579,1.0269672500144225,8192,7293037592,2219900928
435,5.942058563232422,1.0713208329980262,8192,7293037592,2219900928
