step,loss,seconds,tokens,mlx_active_peak_bytes,rss_peak_bytes
138,6.537210702896118,1.0245962500048336,8192,5429766480,3122659328
139,6.40187931060791,1.0091343329986557,8192,5429766480,3122659328
140,6.452469825744629,0.9966313749901019,8192,5429766480,3122659328
141,6.828165531158447,1.0415208330086898,8192,5429766480,3122659328
142,6.486193656921387,1.1652325420000125,8192,5429766480,3122659328
143,6.499555349349976,1.0347057500039227,8192,5429766480,3122659328
144,6.402381420135498,1.034049292007694,8192,5429766480,3122659328
145,6.655691623687744,1.0301431250118185,8192,5429766480,3122659328
146,6.4760377407073975,1.0187743330025114,8192,5429766480,3122659328
147,6.496423006057739,0.9722614579950459,8192,5429766480,3122659328
148,6.235485315322876,1.1480120409978554,8192,5429766480,3122659328
149,6.456381797790527,1.0514724589884281,8192,5429766480,3122659328
150,6.362990617752075,1.0334161670180038,8192,5429766480,3122659328
151,6.310199499130249,1.0635204999998678,8192,5429766480,3122659328
152,6.338505268096924,1.0308744999929331,8192,5429766480,3122659328
153,6.446279525756836,1.017132417007815,8192,5429766480,3122659328
154,6.295165300369263,0.9910854579939041,8192,5429766480,3122659328
155,6.314532518386841,1.0787804160208907,8192,5429766480,3122659328
156,6.209386110305786,1.0620237090042792,8192,5429766480,3122659328
157,6.275606632232666,1.2158344170020428,8192,5429766480,3122659328
158,6.216542482376099,1.0856409999832977,8192,5429766480,3122659328
159,6.358882427215576,1.0374740000115708,8192,5429766480,3122659328
160,6.505219459533691,1.0526661250041798,8192,5429766480,3122659328
161,6.262003421783447,0.9716292080120184,8192,5429766480,3122659328
162,6.587310314178467,1.2565847499936353,8192,5429766480,3122659328
163,6.467859745025635,1.022972042002948,8192,5429766480,3122659328
164,6.47215723991394,1.0305627080088016,8192,5429766480,3122659328
165,6.303162097930908,1.0368923339992762,8192,5429766480,3122659328
166,6.2116992473602295,1.0265423750097398,8192,5429766480,3122659328
167,6.439997434616089,0.9988504170032684,8192,5429766480,3122659328
168,6.40142560005188,1.0369612079812214,8192,5429766480,3122659328
169,6.247617721557617,1.226521500007948,8192,5429766480,3122659328
170,6.310311555862427,1.0315639170003124,8192,5429766480,3122659328
171,6.4491798877716064,1.0637971669784747,8192,5429766480,3122659328
172,6.17042350769043,1.0557735420006793,8192,5429766480,3122659328
173,6.204944372177124,1.0849009169905912,8192,5429766480,3122659328
174,6.374323844909668,1.196305667021079,8192,5429766480,3122659328
175,6.247751951217651,1.1699829999997746,8192,5429766480,3122659328
176,6.2412028312683105,1.1249255839793477,8192,5429766480,3122659328
177,6.233543634414673,1.1400951250107028,8192,5429766480,3122659328
178,6.380863189697266,1.0541398340137675,8192,5429766480,3122659328
179,6.4056556224823,1.0205474579997826,8192,5429766480,3122659328
180,6.4099555015563965,1.0221267500019167,8192,5429766480,3122659328
181,6.261713981628418,1.067981875006808,8192,5429766480,3122659328
182,6.423832893371582,1.064781833003508,8192,5429766480,3122659328
183,6.347004413604736,1.0692756249918602,8192,5429766480,3122659328
184,6.189964771270752,1.0278511669894215,8192,5429766480,3122659328
185,6.245590686798096,1.0252275000093505,8192,5429766480,3122659328
186,6.52745246887207,1.0135726659791544,8192,5429766480,3122659328
187,6.369234085083008,1.1315863330091815,8192,5429766480,3122659328
188,6.1955859661102295,0.9879287910007406,8192,5429766480,3122659328
189,6.215963125228882,1.0697680000157561,8192,5429766480,3122659328
190,6.32477068901062,1.0540076250035781,8192,5429766480,3122659328
191,6.19434928894043,1.0305475420027506,8192,5429766480,3122659328
192,6.3160624504089355,1.0321390420140233,8192,5429766480,3122659328
193,6.222903490066528,1.0249538340140134,8192,5429766480,3122659328
194,6.190762996673584,1.0263687910046428,8192,5429766480,3122659328
195,6.260293245315552,0.9648469579988159,8192,5429766480,3122659328
196,6.103694200515747,1.1510917500127107,8192,5429766480,3122659328
197,6.229569673538208,1.1073550829896703,8192,5429766480,3122659328
198,6.37579870223999,1.0233362090075389,8192,5429766480,3122659328
199,6.330068826675415,1.033047875011107,8192,5429766480,3122659328
