step,loss,seconds,tokens,mlx_active_peak_bytes,mlx_active_bytes,mlx_cache_bytes,rss_peak_bytes
0,10.396567821502686,0.6355559160001576,8192,5255418748,1417679064,1074805376,632029184
1,10.360119819641113,0.6061652500065975,8192,6161390588,1417679064,1074805260,632143872
2,10.20525312423706,0.600080624979455,8192,6161390588,1417679064,1074805332,632225792
3,9.896499633789062,0.5960996659996454,8192,6161390588,1417679064,1075853952,632291328
4,9.607277870178223,0.593716332979966,8192,6161390588,1417679064,1073756660,632373248
5,9.401662826538086,0.6332242090138607,8192,6161390588,1417679064,1074805980,632471552
6,9.127525806427002,0.6024195000063628,8192,6161390588,1417679064,1076902480,632602624
7,8.94751501083374,0.601282416988397,8192,6161390588,1417679064,1073756828,632700928
8,8.70183801651001,0.596565959014697,8192,6161390588,1417679064,1076902488,632766464
9,8.47214126586914,0.5858184590179008,8192,6161390588,1417679064,1073756820,632832000
