file,tensor,row_start,rows,cols,cells,positive_zero_cells,nonzero_bit_patterns,special_cells,dense_bytes,dictionary_header_lower_bound_bytes,rejected_by_dictionary_bound
model.safetensors,blocks.0.mlp.c_proj.weight,0,32,2048,65536,0,65512,0,262144,262112,True
model.safetensors,blocks.0.mlp.c_proj.weight,32,32,2048,65536,0,65508,0,262144,262096,True
model.safetensors,blocks.0.mlp.c_proj.weight,64,32,2048,65536,0,65510,0,262144,262104,True
model.safetensors,blocks.0.mlp.c_proj.weight,96,32,2048,65536,0,65512,0,262144,262112,True
model.safetensors,blocks.0.mlp.c_proj.weight,128,32,2048,65536,0,65497,0,262144,262052,True
model.safetensors,blocks.0.mlp.c_proj.weight,160,32,2048,65536,0,65503,0,262144,262076,True
model.safetensors,blocks.0.mlp.c_proj.weight,192,32,2048,65536,0,65506,0,262144,262088,True
model.safetensors,blocks.0.mlp.c_proj.weight,224,32,2048,65536,0,65507,0,262144,262092,True
model.safetensors,blocks.0.mlp.c_proj.weight,256,32,2048,65536,0,65519,0,262144,262140,True
model.safetensors,blocks.0.mlp.c_proj.weight,288,32,2048,65536,0,65507,0,262144,262092,True
model.safetensors,blocks.0.mlp.c_proj.weight,320,32,2048,65536,0,65511,0,262144,262108,True
model.safetensors,blocks.0.mlp.c_proj.weight,352,32,2048,65536,0,65502,0,262144,262072,True
model.safetensors,blocks.0.mlp.c_proj.weight,384,32,2048,65536,0,65507,0,262144,262092,True
model.safetensors,blocks.0.mlp.c_proj.weight,416,32,2048,65536,0,65499,0,262144,262060,True
model.safetensors,blocks.0.mlp.c_proj.weight,448,32,2048,65536,0,65491,0,262144,262028,True
model.safetensors,blocks.0.mlp.c_proj.weight,480,32,2048,65536,0,65505,0,262144,262084,True
model.safetensors,blocks.1.attn.c_k.weight,0,32,512,16384,0,16383,0,65536,65596,True
model.safetensors,blocks.1.attn.c_k.weight,32,32,512,16384,0,16380,0,65536,65584,True
model.safetensors,blocks.1.attn.c_k.weight,64,32,512,16384,0,16381,0,65536,65588,True
model.safetensors,blocks.1.attn.c_k.weight,96,32,512,16384,0,16383,0,65536,65596,True
model.safetensors,blocks.1.attn.c_k.weight,128,32,512,16384,0,16382,0,65536,65592,True
model.safetensors,blocks.1.attn.c_k.weight,160,32,512,16384,0,16382,0,65536,65592,True
model.safetensors,blocks.1.attn.c_k.weight,192,32,512,16384,0,16384,0,65536,65600,True
model.safetensors,blocks.1.attn.c_k.weight,224,32,512,16384,0,16382,0,65536,65592,True
model.safetensors,blocks.1.attn.c_k.weight,256,32,512,16384,0,16382,0,65536,65592,True
model.safetensors,blocks.1.attn.c_k.weight,288,32,512,16384,0,16382,0,65536,65592,True
model.safetensors,blocks.1.attn.c_k.weight,320,32,512,16384,0,16383,0,65536,65596,True
model.safetensors,blocks.1.attn.c_k.weight,352,32,512,16384,0,16381,0,65536,65588,True
model.safetensors,blocks.1.attn.c_k.weight,384,32,512,16384,0,16384,0,65536,65600,True
model.safetensors,blocks.1.attn.c_k.weight,416,32,512,16384,0,16383,0,65536,65596,True
model.safetensors,blocks.1.attn.c_k.weight,448,32,512,16384,0,16379,0,65536,65580,True
model.safetensors,blocks.1.attn.c_k.weight,480,32,512,16384,0,16383,0,65536,65596,True
model.safetensors,blocks.1.attn.c_proj.weight,0,32,512,16384,0,16382,0,65536,65592,True
model.safetensors,blocks.1.attn.c_proj.weight,32,32,512,16384,0,16382,0,65536,65592,True
model.safetensors,blocks.1.attn.c_proj.weight,64,32,512,16384,0,16383,0,65536,65596,True
model.safetensors,blocks.1.attn.c_proj.weight,96,32,512,16384,0,16380,0,65536,65584,True
model.safetensors,blocks.1.attn.c_proj.weight,128,32,512,16384,0,16382,0,65536,65592,True
model.safetensors,blocks.1.attn.c_proj.weight,160,32,512,16384,0,16382,0,65536,65592,True
