step,loss,seconds,tokens,mlx_active_peak_bytes,mlx_active_bytes,mlx_cache_bytes,rss_peak_bytes
0,10.396567821502686,0.7001508329994977,8192,5255418748,1417711832,1075853924,724451328
1,10.360119819641113,0.6257486670219805,8192,6161390588,1417711832,1116749536,749862912
2,10.20525312423706,0.5836361669935286,8192,6161390588,1417711832,1073756268,749862912
3,9.896499633789062,0.6015533329918981,8192,6161390588,1417711832,1074805292,749862912
4,9.60727834701538,0.6236074999906123,8192,6161390588,1417711832,1076902496,749862912
5,9.401662826538086,0.6039440839958843,8192,6161390588,1417711832,1073753952,749862912
6,9.12752628326416,0.6009008749970235,8192,6161390588,1417711832,1073756772,749862912
7,8.947515487670898,0.5933138749969658,8192,6161390588,1417711832,1074805316,749862912
8,8.70183801651001,0.5864211670123041,8192,6161390588,1417711832,1073756204,749862912
9,8.472142219543457,0.6117379170027561,8192,6161390588,1417711832,1074804828,751812608
10,8.451557636260986,0.6116017500171438,8192,6161390588,1417711832,1076902048,1660026880
11,8.178814888000488,0.5878362499934155,8192,6161390588,1417711832,1073757976,1660043264
12,8.08797550201416,0.6143765410233755,8192,6161390588,1417711832,1075853964,1660059648
13,8.196790218353271,0.6236822909850162,8192,6161390588,1417711832,1073756192,1660059648
14,7.970118522644043,0.6045852499955799,8192,6161390588,1417711832,1073756244,1660059648
15,7.944039821624756,0.5977494999824557,8192,6161390588,1417711832,1073756336,1660059648
16,7.875287294387817,0.5998682090139482,8192,6161390588,1417711832,1076902548,1660059648
17,7.674039363861084,0.6030655830109026,8192,6161390588,1417711832,1074805340,1663188992
18,7.607704162597656,0.6216981249745004,8192,6161390588,1417711832,1073756764,1663188992
19,7.676764488220215,0.6148364169930574,8192,6161390588,1417711832,1073756844,1663188992
20,7.54423189163208,0.6035880419949535,8192,6161390588,1417711832,1073756736,1663188992
21,7.5481016635894775,0.6017130840045866,8192,6161390588,1417711832,1074805452,1663188992
22,7.414425373077393,0.6056867500010412,8192,6161390588,1417711832,1073757304,1663188992
23,7.335960388183594,0.5881971250055358,8192,6161390588,1417711832,1074805420,1663188992
