step,loss,seconds,tokens,mlx_active_peak_bytes,mlx_active_bytes,mlx_cache_bytes,rss_peak_bytes
0,10.396567821502686,0.8953601250250358,8192,4664221904,1417711832,1075851260,722878464
1,10.360120296478271,0.8586768340028357,8192,5570193744,1417711832,1073754064,747487232
2,10.20525312423706,0.7889037079876289,8192,5570193744,1417711832,1076899868,747487232
3,9.896499633789062,0.8062636660179123,8192,5570193744,1417711832,1075851336,747487232
4,9.60727834701538,0.8244257920014206,8192,5570193744,1417711832,1075851756,747487232
5,9.401662826538086,0.8105888749996666,8192,5570193744,1417711832,1074820040,747487232
6,9.12752628326416,0.7905040420009755,8192,5570193744,1417711832,1076899916,747487232
7,8.94751501083374,0.780827832990326,8192,5570193744,1417711832,1076899348,747487232
8,8.70183801651001,0.8153007910004817,8192,5570193744,1417711832,1073755600,747487232
9,8.472141742706299,0.823805457999697,8192,5570193744,1417711832,1073754584,749404160
10,8.451557636260986,0.8561534590262454,8192,5570193744,1417711832,1074804116,1660878848
11,8.178814888000488,0.8287919170106761,8192,5570193744,1417711832,1076916692,1660878848
12,8.08797550201416,0.7950989159871824,8192,5570193744,1417711832,1074819164,1660878848
13,8.196790218353271,0.7903340829943772,8192,5570193744,1417711832,1073754576,1660911616
14,7.970118522644043,0.8383755839895457,8192,5570193744,1417711832,1073754588,1660911616
15,7.944040060043335,0.8244224170048255,8192,5570193744,1417711832,1075851236,1660928000
16,7.875287294387817,0.8102902919927146,8192,5570193744,1417711832,1076900380,1660944384
17,7.674039363861084,0.7923272089974489,8192,5570193744,1417711832,1073755040,1664073728
18,7.607704162597656,0.8285019169852603,8192,5570193744,1417711832,1073755056,1664073728
19,7.676764488220215,0.7971073329972569,8192,5570193744,1417711832,1073754084,1664073728
20,7.54423189163208,0.8097254169988446,8192,5570193744,1417711832,1076900312,1664073728
21,7.5481016635894775,0.7772846250154544,8192,5570193744,1417711832,1074803772,1664073728
22,7.414425611495972,0.820377833006205,8192,5570193744,1417711832,1073755104,1664073728
23,7.335960388183594,0.8297707499878015,8192,5570193744,1417711832,1076917748,1664073728
24,7.395889043807983,0.8233501249924302,8192,5570193744,1417711832,1076901372,1665646592
25,7.56850528717041,0.7972929590032436,8192,5570193744,1417711832,1075852300,1665646592
26,7.433762788772583,0.7970714580151252,8192,5570193744,1417711832,1074804872,1665646592
27,7.360164165496826,0.8181147079740185,8192,5570193744,1417711832,1073755148,1665646592
28,7.225199460983276,0.8014292500156444,8192,5570193744,1417711832,1073770956,1665646592
29,7.203237533569336,0.8107634999905713,8192,5570193744,1417711832,1073754060,1665646592
30,7.207709789276123,0.7849217090115417,8192,5570193744,1417711832,1075851316,1667940352
31,7.259153842926025,0.8349472080008127,8192,5570193744,1417711832,1073754148,1667940352
32,7.038668155670166,0.7925577499845531,8192,5570193744,1417711832,1074804732,1667940352
33,7.1148576736450195,0.8088105840142816,8192,5570193744,1417711832,1075851824,1667940352
34,7.14323878288269,0.7819481670157984,8192,5570193744,1417711832,1073770864,1667940352
35,7.136684894561768,0.8078216249996331,8192,5570193744,1417711832,1075851816,1667940352
36,7.204120635986328,0.8150042500055861,8192,5570193744,1417711832,1076900244,1667940352
37,7.139210939407349,0.8462756249937229,8192,5570193744,1417711832,1073755572,1670922240
38,7.233078956604004,0.7810115409956779,8192,5570193744,1417711832,1073755128,1670922240
39,7.024816513061523,0.8162025420169812,8192,5570193744,1417711832,1075851808,1670922240
40,7.076171875,0.8149285830149893,8192,5570193744,1417711832,1076900832,1670922240
41,7.1976988315582275,0.7988765829941258,8192,5570193744,1417711832,1073754660,1670922240
42,6.998455286026001,0.7955283330229577,8192,5570193744,1417711832,1076900232,1670922240
43,6.880951404571533,0.8067845420155209,8192,5570193744,1417711832,1073754584,1670922240
44,6.9701149463653564,0.8269348750181962,8192,5570193744,1417711832,1075851276,1673199616
45,7.099758148193359,0.7962509579956532,8192,5570193744,1417711832,1073754500,1673199616
46,7.077825546264648,0.785622625000542,8192,5570193744,1417711832,1073755036,1673199616
47,7.2350218296051025,0.774170332995709,8192,5570193744,1417711832,1076900468,1673199616
48,6.948249340057373,0.8128161669883411,8192,5570193744,1417711832,1073754732,1673199616
49,6.9003987312316895,0.7815284170210361,8192,5570193744,1417711832,1073771012,1673199616
50,7.070953130722046,0.786096166993957,8192,5570193744,1417711832,1073754144,1673199616
51,6.964380502700806,0.7878730410011485,8192,5570193744,1417711832,1076901876,1676230656
52,7.051938533782959,0.8196180410159286,8192,5570193744,1417711832,1073755168,1676230656
53,6.950550556182861,0.7852756659849547,8192,5570193744,1417711832,1073754068,1676230656
54,6.900986194610596,0.7818454170192126,8192,5570193744,1417711832,1073754032,1676247040
55,6.911077499389648,0.7688861250062473,8192,5570193744,1417711832,1073755020,1676247040
56,6.858670711517334,0.8124766249966342,8192,5570193744,1417711832,1076900348,1676247040
57,6.83306884765625,0.7946005839912686,8192,5570193744,1417711832,1073755092,1676247040
58,6.806480884552002,0.8186712080205325,8192,5570193744,1417711832,1073754596,1683013632
59,6.89035439491272,0.7788745829893742,8192,5570193744,1417711832,1075853136,1683013632
60,6.919031143188477,0.812267333996715,8192,5570193744,1417711832,1074819712,1683013632
61,6.801095485687256,0.8024565830128267,8192,5570193744,1417711832,1075853868,1683013632
62,6.634288787841797,0.7787338339840062,8192,5570193744,1417711832,1073754608,1683013632
63,6.658905267715454,0.7862135839823168,8192,5570193744,1417711832,1073756352,1683013632
64,6.836131572723389,0.7821454580116551,8192,5570193744,1417711832,1075854136,1683013632
65,6.865684986114502,0.8248180410009809,8192,5570193744,1417711832,1075851284,1685340160
66,6.881296634674072,0.7904307919961866,8192,5570193744,1417711832,1073754600,1685340160
67,6.8517982959747314,0.7762251660169568,8192,5570193744,1417711832,1073756260,1685340160
68,6.7820844650268555,0.7778186250070576,8192,5570193744,1417711832,1073755112,1685340160
69,6.864109039306641,0.8208326250023674,8192,5570193744,1417711832,1075851644,1685340160
70,6.63557767868042,0.7881229159829672,8192,5570193744,1417711832,1073754144,1685340160
71,6.787707805633545,0.7899822920153383,8192,5570193744,1417711832,1074804856,1685340160
72,6.848247289657593,0.7840265839768108,8192,5570193744,1417711832,1075852268,1687076864
73,6.644326210021973,0.821392374986317,8192,5570193744,1417711832,1073754556,1687076864
74,6.750136852264404,0.7837555840087589,8192,5570193744,1417711832,1073756196,1687076864
75,6.767923355102539,0.7858797080116346,8192,5570193744,1417711832,1073753984,1687076864
76,6.659644603729248,0.7749532090092544,8192,5570193744,1417711832,1073755896,1687076864
77,6.785408973693848,0.8104384999896865,8192,5570193744,1417711832,1074803188,1687076864
78,6.492925643920898,0.8112707080144901,8192,5570193744,1417711832,1076900904,1689501696
79,6.734487533569336,0.7911657920049038,8192,5570193744,1417711832,1074804788,1689501696
80,6.737547397613525,0.7814366249949671,8192,5570193744,1417711832,1075851780,1689501696
81,6.702640056610107,0.7975875419797376,8192,5570193744,1417711832,1074804204,1689501696
82,6.555914640426636,0.8143162920023315,8192,5570193744,1417711832,1073754512,1689501696
83,6.554223537445068,0.7884254999808036,8192,5570193744,1417711832,1076900348,1689501696
84,6.7440972328186035,0.7826115839998238,8192,5570193744,1417711832,1073753588,1689501696
85,6.607971668243408,0.9222365410241764,8192,5570193744,1417711832,1073741824,1690615808
86,6.572901725769043,0.8145941659749951,8192,5570193744,1417711832,1075851164,1690615808
87,6.634644031524658,0.7970070830197074,8192,5570193744,1417711832,1073754540,1690615808
88,6.6180548667907715,0.7909037079953123,8192,5570193744,1417711832,1073754136,1690615808
89,6.515063285827637,0.7883437080017757,8192,5570193744,1417711832,1076899724,1690615808
90,6.610764265060425,0.815216250019148,8192,5570193744,1417711832,1073754084,1690615808
91,6.619669437408447,0.7834601250069682,8192,5570193744,1417711832,1075868120,1690615808
92,6.6696929931640625,0.8003477500169538,8192,5570193744,1417711832,1076900248,1693106176
93,6.601696014404297,0.7724754999799188,8192,5570193744,1417711832,1076900452,1693106176
94,6.6313512325286865,0.8292752090201247,8192,5570193744,1417711832,1076899820,1693106176
95,6.60877537727356,0.7882915000081994,8192,5570193744,1417711832,1076899804,1693106176
96,6.619362115859985,0.7886434170068242,8192,5570193744,1417711832,1075851780,1693106176
97,6.516159772872925,0.7736167919938453,8192,5570193744,1417711832,1076900512,1693106176
98,6.674178600311279,0.8248683330020867,8192,5570193744,1417711832,1074804936,1693106176
99,6.720566272735596,0.793684750009561,8192,5570193744,1417711832,1073756256,1694957568
