step,loss,seconds,tokens,mlx_active_peak_bytes,mlx_active_bytes,mlx_cache_bytes,rss_peak_bytes
75,6.767915964126587,20.84098766700481,8192,5255418748,511739992,1132634324,2383691776
76,6.659648180007935,21.63404254199122,8192,5255418748,511739992,1132846356,2383691776
77,6.785409212112427,22.49189549998846,8192,5255418748,511739992,1076930268,2383691776
78,6.492928981781006,21.112753708002856,8192,5255418748,511739992,1132552424,2383691776
79,6.734484434127808,21.45752245897893,8192,5255418748,511739992,1132568904,2383691776
80,6.737543106079102,21.624244957987685,8192,5255418748,511739992,1132551444,2383691776
81,6.70262885093689,21.73730095900828,8192,5255418748,511739992,1132470600,2383691776
82,6.555916786193848,21.554441500018584,8192,5255418748,511739992,1132486940,2383691776
83,6.554228782653809,21.440534124994883,8192,5255418748,511739992,1132470568,2383691776
84,6.7440948486328125,21.30165862501599,8192,5255418748,511739992,1135681852,2383691776
85,6.607968807220459,21.27264579202165,8192,5255418748,511739992,1073979612,2383691776
86,6.572890996932983,21.341900667001028,8192,5255418748,511739992,1132814556,2383691776
87,6.634633302688599,21.360247749980772,8192,5255418748,511739992,1135747292,2383691776
88,6.6180572509765625,21.405598582990933,8192,5255418748,511739992,1132552488,2383691776
89,6.515067100524902,21.423868667014176,8192,5255418748,511739992,1132601576,2383691776
90,6.610760927200317,21.384858834004262,8192,5255418748,511739992,1133732208,2383691776
91,6.619664907455444,21.538568666990614,8192,5255418748,511739992,1132535092,2383691776
92,6.669682025909424,21.57773449999513,8192,5255418748,511739992,1132519656,2383691776
93,6.601694107055664,21.55957320801099,8192,5255418748,511739992,1132764324,2383691776
94,6.6313629150390625,21.68006083299406,8192,5255418748,511739992,1132552424,2383691776
95,6.608775615692139,21.669691249990137,8192,5255418748,511739992,1132650844,2383691776
96,6.619364261627197,21.659597291989485,8192,5255418748,511739992,1135960412,2383691776
97,6.516149520874023,21.64489245900768,8192,5255418748,511739992,1132847420,2383691776
98,6.674181699752808,21.60659000001033,8192,5255418748,511739992,1136222640,2383691776
99,6.720564842224121,21.659670082997764,8192,5255418748,511739992,1107762356,2383691776
