step,loss,seconds,tokens,mlx_active_peak_bytes,mlx_active_bytes,mlx_cache_bytes,rss_peak_bytes
0,10.396567821502686,0.6234656250162516,8192,5255418748,1417679064,1073756772,634404864
1,10.360120296478271,0.6170395840017591,8192,6161390588,1417679064,1074803636,634535936
2,10.20525312423706,0.6001260000048205,8192,6161390588,1417679064,1075853416,634650624
3,9.896499633789062,0.589772790990537,8192,6161390588,1417679064,1074805308,634748928
4,9.60727834701538,0.622156833007466,8192,6161390588,1417679064,1074805352,634814464
5,9.401662826538086,0.6223375420086086,8192,6161390588,1417679064,1073756184,634896384
6,9.127525806427002,0.614393249998102,8192,6161390588,1417679064,1074805284,634978304
7,8.94751501083374,0.6043194590019993,8192,6161390588,1417679064,1073756640,635043840
8,8.70183801651001,0.58896208400256,8192,6161390588,1417679064,1075853948,635109376
9,8.472141742706299,0.599353958008578,8192,6161390588,1417679064,1073756160,635174912
10,8.451557636260986,0.6251430409902241,8192,6161390588,1417679064,1073756812,1541406720
11,8.178814888000488,0.5921738749893848,8192,6161390588,1417679064,1073756696,1541472256
12,8.08797550201416,0.6162257499818224,8192,6161390588,1417679064,1074805764,1541554176
13,8.196790218353271,0.6220328340132255,8192,6161390588,1417679064,1076902436,1541619712
14,7.970118522644043,0.615219208993949,8192,6161390588,1417679064,1074805244,1541685248
15,7.944039821624756,0.6119575420161709,8192,6161390588,1417679064,1073756700,1541750784
16,7.875287294387817,0.6124168330279645,8192,6161390588,1417679064,1073756260,1541816320
17,7.674039125442505,0.6094438750005793,8192,6161390588,1417679064,1074804188,1541898240
18,7.607704162597656,0.6370593329775147,8192,6161390588,1417679064,1076919512,1541963776
19,7.676764488220215,0.6108442910190206,8192,6161390588,1417679064,1074804696,1542045696
20,7.544231653213501,0.6094878750154749,8192,6161390588,1417679064,1074805308,1542111232
21,7.5481016635894775,0.6086353330174461,8192,6161390588,1417679064,1073756008,1542176768
22,7.414425373077393,0.5870189170236699,8192,6161390588,1417679064,1073756232,1542242304
23,7.335960626602173,0.6178385420062114,8192,6161390588,1417679064,1074805888,1542307840
24,7.395888328552246,0.629347540991148,8192,6161390588,1417679064,1076902392,1542373376
25,7.56850528717041,0.6082495419832412,8192,6161390588,1417679064,1073756800,1542438912
