step,loss,seconds,tokens,mlx_active_peak_bytes,mlx_active_bytes,mlx_cache_bytes,rss_peak_bytes
59,6.890355110168457,0.8030741669936106,8192,5570193744,1417679064,1073754156,1544765440
60,6.919031620025635,0.8114829160040244,8192,5570193744,1417679064,1073755036,1544830976
61,6.801099061965942,0.8331262080173474,8192,5570193744,1417679064,1074802604,1544896512
62,6.634289026260376,0.7906747500237543,8192,5570193744,1417679064,1074819556,1544962048
63,6.658905506134033,0.7930526249983814,8192,5570193744,1417679064,1074803152,1545027584
64,6.8361310958862305,0.7872722499887459,8192,5570193744,1417679064,1073755120,1545093120
65,6.8656840324401855,0.8065992500050925,8192,5570193744,1417679064,1073754572,1545158656
66,6.881297826766968,0.7917115000018384,8192,5570193744,1417679064,1075868140,1545224192
67,6.851797342300415,0.7756013330072165,8192,5570193744,1417679064,1075852280,1545289728
68,6.782089471817017,0.7740266670007259,8192,5570193744,1417679064,1073754696,1545355264
69,6.864108562469482,0.8303957909811288,8192,5570193744,1417679064,1073755096,1545420800
70,6.635577917098999,0.7839560830034316,8192,5570193744,1417679064,1074803200,1545486336
71,6.787708520889282,0.7846934590197634,8192,5570193744,1417679064,1074803640,1545551872
72,6.848249912261963,0.7921069999865722,8192,5570193744,1417679064,1076900876,1545617408
73,6.644322872161865,0.8422955839778297,8192,5570193744,1417679064,1073755024,1545682944
74,6.7501373291015625,0.7789838750031777,8192,5570193744,1417679064,1076900820,1545748480
75,6.767927646636963,0.7933922499942128,8192,5570193744,1417679064,1073820524,1545814016
76,6.659640789031982,0.7941828749899287,8192,5570193744,1417679064,1073769936,1545879552
77,6.785407781600952,0.8221893330046441,8192,5570193744,1417679064,1073755436,1545945088
78,6.492923974990845,0.7897440830129199,8192,5570193744,1417679064,1074803628,1546010624
79,6.734486818313599,0.7858662910002749,8192,5570193744,1417679064,1075851672,1546076160
80,6.737551212310791,0.8129615419893526,8192,5570193744,1417679064,1073755148,1546141696
81,6.702637434005737,0.8496653329930268,8192,5570193744,1417679064,1075853276,1546207232
82,6.555914402008057,0.8104804159956984,8192,5570193744,1417679064,1076899740,1546272768
83,6.554223299026489,0.8262432089832146,8192,5570193744,1417679064,1073755664,1546338304
84,6.7440972328186035,0.7779817499977071,8192,5570193744,1417679064,1076900280,1546403840
85,6.607977867126465,0.8018054160056636,8192,5570193744,1417679064,1073754516,1546469376
86,6.572906732559204,0.7731279160070699,8192,5570193744,1417679064,1073820608,1546534912
87,6.63464617729187,0.7657477500033565,8192,5570193744,1417679064,1073755100,1546600448
88,6.618049621582031,0.8482831669971347,8192,5570193744,1417679064,1073754536,1546665984
89,6.5150604248046875,0.8091973749978933,8192,5570193744,1417679064,1076900308,1546731520
90,6.610758066177368,0.7866432500013616,8192,5570193744,1417679064,1073754052,1546813440
91,6.619676351547241,0.8163427500112448,8192,5570193744,1417679064,1076900284,1546878976
92,6.6697001457214355,0.8007519579841755,8192,5570193744,1417679064,1073755100,1546944512
93,6.601698398590088,0.8995619170018472,8192,5570193744,1417679064,1073755672,1547010048
94,6.631345272064209,0.7794574169965927,8192,5570193744,1417679064,1073754588,1547091968
95,6.608779668807983,0.7962844590074383,8192,5570193744,1417679064,1073755100,1547157504
96,6.619357585906982,0.7960836249985732,8192,5570193744,1417679064,1073755080,1547223040
97,6.516160011291504,0.821137541992357,8192,5570193744,1417679064,1073771336,1547288576
98,6.674180269241333,0.793052875000285,8192,5570193744,1417679064,1074821172,1547354112
99,6.7205650806427,0.7864921670116019,8192,5570193744,1417679064,1073754572,1547419648
