step,loss,seconds,tokens,mlx_active_peak_bytes,rss_peak_bytes
154,6.295165300369263,0.9731248340103775,8192,5431863632,3120316416
155,6.31453275680542,0.9499265830090735,8192,5431863632,3120316416
156,6.209386110305786,0.9517379169992637,8192,5431863632,3120316416
157,6.275606870651245,0.9470112920098472,8192,5431863632,3120316416
158,6.216542720794678,0.9424362079880666,8192,5431863632,3120316416
159,6.358882188796997,0.9239053330093157,8192,5431863632,3120316416
160,6.505219459533691,0.9809307079995051,8192,5431863632,3120316416
161,6.262003421783447,1.02972225000849,8192,5431863632,3120316416
162,6.587310314178467,0.9812193329853471,8192,5431863632,3120316416
163,6.467859983444214,0.9900518329814076,8192,5431863632,3120316416
164,6.47215723991394,0.9800346249830909,8192,5431863632,3120316416
165,6.303162097930908,0.995487125008367,8192,5431863632,3120316416
166,6.211699724197388,0.9556241249956656,8192,5431863632,3120316416
167,6.439997434616089,0.9944676660234109,8192,5431863632,3120316416
168,6.40142560005188,0.9950914169894531,8192,5431863632,3120316416
169,6.247617959976196,0.9994108749961015,8192,5431863632,3120316416
170,6.310311794281006,0.9863877500174567,8192,5431863632,3120316416
171,6.4491798877716064,1.0119326669955626,8192,5431863632,3120316416
172,6.17042350769043,1.0148298339918256,8192,5431863632,3120316416
173,6.204944372177124,0.9671652499819174,8192,5431863632,3120316416
174,6.374323844909668,1.082254999986617,8192,5431863632,3120316416
175,6.247751951217651,1.0917245839955285,8192,5431863632,3120316416
176,6.2412025928497314,0.9916934590146411,8192,5431863632,3120316416
177,6.233543157577515,0.9834467920009047,8192,5431863632,3120316416
178,6.380863428115845,1.0081047500134446,8192,5431863632,3120316416
179,6.4056556224823,0.9541876250004862,8192,5431863632,3120316416
180,6.4099555015563965,0.9421855410037097,8192,5431863632,3120316416
181,6.261713981628418,1.136826916015707,8192,5431863632,3120316416
182,6.423832893371582,1.0094720830093138,8192,5431863632,3120316416
183,6.347004175186157,1.0280912920134142,8192,5431863632,3120316416
184,6.189964771270752,1.0273569580167532,8192,5431863632,3120316416
185,6.245590686798096,0.9987690419948194,8192,5431863632,3120316416
186,6.52745246887207,0.9932635829900391,8192,5431863632,3120316416
187,6.369234085083008,0.9693269169947598,8192,5431863632,3120316416
188,6.1955859661102295,1.0267349169880617,8192,5431863632,3120316416
189,6.215963125228882,1.0227412079984788,8192,5431863632,3120316416
190,6.32477068901062,0.9843433749920223,8192,5431863632,3120316416
191,6.19434928894043,0.9957532080006786,8192,5431863632,3120316416
192,6.3160624504089355,1.002559749991633,8192,5431863632,3120316416
193,6.2229039669036865,0.9895015000074636,8192,5431863632,3120316416
194,6.190763235092163,0.9534099580196198,8192,5431863632,3120316416
195,6.260293483734131,1.1091831249941606,8192,5431863632,3120316416
196,6.10369348526001,1.0139544580015354,8192,5431863632,3120316416
197,6.229569673538208,1.0225418340123724,8192,5431863632,3120316416
198,6.37579870223999,1.012509250023868,8192,5431863632,3120316416
199,6.330068826675415,0.9896889579831623,8192,5431863632,3120316416
