step,loss,seconds,tokens,mlx_active_peak_bytes,rss_peak_bytes
187,6.369234085083008,0.9977192910155281,8192,5562264736,3120775168
188,6.1955859661102295,1.0708288330060896,8192,5562264736,3120775168
189,6.215963125228882,1.0265577909885906,8192,5562264736,3120775168
190,6.32477068901062,1.0281590420054272,8192,5562264736,3120775168
191,6.19434928894043,1.024715000006836,8192,5562264736,3120775168
192,6.3160624504089355,1.0276874999981374,8192,5562264736,3120775168
193,6.222903490066528,1.027403249987401,8192,5562264736,3120775168
194,6.190762996673584,0.9468006670067552,8192,5562264736,3120775168
195,6.260293483734131,1.0406242920143995,8192,5562264736,3120775168
196,6.103693723678589,1.0709342499903869,8192,5562264736,3120775168
197,6.229569673538208,1.0330699170008302,8192,5562264736,3120775168
198,6.37579870223999,1.0172962920041755,8192,5562264736,3120775168
199,6.330068826675415,1.026371541986009,8192,5562264736,3120775168
