step,loss,seconds,tokens,mlx_active_peak_bytes,rss_peak_bytes
100,6.554174423217773,1.106768416997511,8192,5430454608,3122561024
101,6.650611400604248,1.0256271670223214,8192,5430503760,3122561024
102,6.453858375549316,1.0180770409933757,8192,5430815056,3122561024
103,6.699419021606445,0.9687186669907533,8192,5430815056,3122561024
104,6.6748292446136475,1.030901874997653,8192,5430815056,3122561024
105,6.534805536270142,1.0264502080099192,8192,5430815056,3122561024
106,6.598156213760376,1.009466582996538,8192,5430815056,3122561024
107,6.44620418548584,1.0422319159843028,8192,5430815056,3122561024
108,6.668661594390869,0.9825378749810625,8192,5430815056,3122561024
109,6.4611546993255615,1.0172684999997728,8192,5430815056,3122561024
110,6.512021541595459,1.027442709018942,8192,5430815056,3122561024
111,6.609214544296265,1.1182905830210075,8192,5430815056,3122561024
112,6.580738067626953,1.0098878749995492,8192,5430815056,3122561024
113,6.489387512207031,1.0465700420027133,8192,5430815056,3122561024
114,6.649553298950195,1.1066092500113882,8192,5430815056,3122561024
115,6.646740674972534,1.0139454169839155,8192,5430815056,3122561024
116,6.510870456695557,1.0439203749992885,8192,5430815056,3122561024
117,6.632545232772827,1.027417958015576,8192,5430815056,3122561024
118,6.491487264633179,1.0197984160040505,8192,5430815056,3122561024
119,6.526832103729248,1.0848589579982217,8192,5430815056,3122561024
120,6.692339897155762,1.0572449999745004,8192,5430815056,3122561024
121,6.53347110748291,1.051621167018311,8192,5430815056,3122561024
122,6.447418451309204,1.0105012500134762,8192,5430815056,3122561024
123,6.543286323547363,1.0108029580151197,8192,5430815056,3122561024
124,6.369139909744263,1.0126532500144094,8192,5430815056,3122561024
125,6.599015474319458,1.0604861250030808,8192,5430815056,3122561024
126,6.545938968658447,1.008352584001841,8192,5430815056,3122561024
127,6.469038963317871,1.0770280419965275,8192,5430815056,3122561024
128,6.399784564971924,1.203416083008051,8192,5430815056,3122561024
129,6.337023019790649,1.0438297920045443,8192,5430815056,3122561024
130,6.380190372467041,1.0257400409900583,8192,5430815056,3122561024
131,6.553743124008179,1.018455624987837,8192,5430815056,3122561024
132,6.351738452911377,1.002916749974247,8192,5430815056,3122561024
133,6.4466047286987305,0.9593514580046758,8192,5430815056,3122561024
134,6.532844543457031,1.0458037499920465,8192,5430815056,3122561024
135,6.430688381195068,1.0358857919927686,8192,5430815056,3122561024
136,6.538402795791626,1.043619874981232,8192,5430815056,3122561024
