step,loss,seconds,tokens,mlx_active_peak_bytes,rss_peak_bytes
100,6.554174423217773,0.9905684170080349,8192,5429930320,3121872896
101,6.650611400604248,1.0912787500128616,8192,5429979472,3121872896
102,6.453858375549316,1.1284999170165975,8192,5430290768,3121872896
103,6.699419021606445,1.0901893750124145,8192,5430290768,3121872896
104,6.6748292446136475,1.0697801249916665,8192,5430290768,3121872896
105,6.534805536270142,1.073047250014497,8192,5430290768,3121872896
106,6.598156213760376,1.0386512909899466,8192,5430290768,3121872896
107,6.44620418548584,1.0336395000049379,8192,5430290768,3121872896
108,6.668661594390869,1.1188120000006165,8192,5430290768,3121872896
109,6.461154937744141,1.1023215840104967,8192,5430290768,3121872896
110,6.512021541595459,1.2086825000005774,8192,5430290768,3121872896
111,6.609214544296265,1.2582200420147274,8192,5430290768,3121872896
112,6.580738067626953,1.1216787080047652,8192,5430290768,3121872896
113,6.489387512207031,1.2405564580112696,8192,5430290768,3121872896
114,6.649553298950195,1.140511665988015,8192,5430290768,3121872896
115,6.646740674972534,1.1561612919904292,8192,5430290768,3121872896
116,6.510870933532715,1.0389779999968596,8192,5430290768,3121872896
117,6.632545232772827,1.0337219169887248,8192,5430290768,3121872896
118,6.4914870262146,1.0155561249994207,8192,5430290768,3121872896
119,6.526832103729248,0.9934875420003664,8192,5430290768,3121872896
120,6.692339897155762,1.0999122920038644,8192,5430290768,3121872896
121,6.533471345901489,1.14913833400351,8192,5430290768,3121872896
122,6.447418451309204,1.1212746670062188,8192,5430290768,3121872896
123,6.543286561965942,1.1641362080117688,8192,5430290768,3121872896
124,6.369140148162842,1.1177057919849176,8192,5430290768,3121872896
125,6.5990149974823,1.0667395830096211,8192,5430290768,3121872896
126,6.545938968658447,1.2594972910010256,8192,5430290768,3121872896
127,6.469038963317871,1.2043750830052886,8192,5430290768,3121872896
128,6.399784803390503,1.2561706670094281,8192,5430290768,3121872896
129,6.337023019790649,1.2006350840092637,8192,5430290768,3121872896
130,6.380190372467041,1.1585207919997629,8192,5430290768,3121872896
131,6.553743124008179,1.0530495420098305,8192,5430290768,3121872896
132,6.351738452911377,1.232041167007992,8192,5430290768,3121872896
133,6.44660496711731,1.1317528329964262,8192,5430290768,3121872896
134,6.532844543457031,1.2452441249915864,8192,5430290768,3121872896
135,6.430688381195068,1.1508299590204842,8192,5430290768,3121872896
136,6.538402795791626,1.00853933399776,8192,5430290768,3121872896
137,6.447628974914551,1.0750571249809582,8192,5430290768,3121872896
138,6.537210702896118,1.2724557500041556,8192,5430290768,3121872896
139,6.40187931060791,1.1514986669935752,8192,5430290768,3121872896
140,6.45246958732605,1.20455504101119,8192,5430290768,3121872896
141,6.8281660079956055,1.1575002500030678,8192,5430290768,3121872896
142,6.486193656921387,1.0731890829920303,8192,5430290768,3121872896
143,6.499555349349976,1.0450120000168681,8192,5430290768,3121872896
144,6.402381658554077,1.1015853339922614,8192,5430290768,3121872896
145,6.655691623687744,1.0546381250023842,8192,5430290768,3121872896
146,6.4760377407073975,1.1165557500207797,8192,5430290768,3121872896
147,6.496423244476318,1.0655224169895519,8192,5430290768,3121872896
148,6.235485315322876,1.0282112919958308,8192,5430290768,3121872896
149,6.456381797790527,1.0309565000061411,8192,5430290768,3121872896
150,6.362990856170654,1.2196006660233252,8192,5430290768,3121872896
151,6.310199499130249,1.1178212919912767,8192,5430290768,3121872896
152,6.338505268096924,1.1858677080017515,8192,5430290768,3121872896
153,6.446279525756836,1.259137417015154,8192,5430290768,3121872896
154,6.295165300369263,1.1496177079970948,8192,5430290768,3121872896
155,6.31453275680542,1.0751017500006128,8192,5430290768,3121872896
156,6.209386110305786,1.0775399999984074,8192,5430290768,3121872896
157,6.275606870651245,1.0950397919805255,8192,5430290768,3121872896
158,6.216542482376099,1.1215730420080945,8192,5430290768,3121872896
159,6.358882188796997,1.1036514170118608,8192,5430290768,3121872896
160,6.505219459533691,1.2160367080068681,8192,5430290768,3121872896
161,6.262003421783447,1.0497383330075536,8192,5430290768,3121872896
162,6.587310314178467,0.9754406670108438,8192,5430290768,3121872896
163,6.467859745025635,1.0704511670046486,8192,5430290768,3121872896
164,6.47215723991394,1.0504338339960668,8192,5430290768,3121872896
165,6.303162336349487,1.0357872079766821,8192,5430290768,3121872896
166,6.211699724197388,1.0284584580222145,8192,5430290768,3121872896
167,6.439997434616089,1.0305389580025803,8192,5430290768,3121872896
168,6.40142560005188,1.0292043749941513,8192,5430290768,3121872896
169,6.247617959976196,0.9786661670077592,8192,5430290768,3121872896
170,6.310311794281006,1.0731256669969298,8192,5430290768,3121872896
171,6.4491798877716064,1.2996825840091333,8192,5430290768,3121872896
172,6.17042350769043,1.015274541976396,8192,5430290768,3121872896
173,6.204944372177124,1.1872546669910662,8192,5430290768,3121872896
174,6.374323844909668,1.1081281670194585,8192,5430290768,3121872896
175,6.247751951217651,1.08827283399296,8192,5430290768,3121872896
176,6.2412028312683105,1.0947427920182236,8192,5430290768,3121872896
177,6.233543157577515,1.1779182910104282,8192,5430290768,3121872896
178,6.380863666534424,1.072647875000257,8192,5430290768,3121872896
179,6.4056556224823,1.1017415419919416,8192,5430290768,3121872896
180,6.4099555015563965,1.120814290974522,8192,5430290768,3121872896
181,6.261713981628418,1.1000431250140537,8192,5430290768,3121872896
182,6.423832893371582,1.084413874981692,8192,5430290768,3121872896
183,6.347004413604736,1.206139499990968,8192,5430290768,3121872896
184,6.189964771270752,1.191821999993408,8192,5430290768,3121872896
185,6.245590686798096,1.172746541997185,8192,5430290768,3121872896
186,6.527452230453491,1.064525666006375,8192,5430290768,3121872896
187,6.369234085083008,1.0791064589866437,8192,5430290768,3121872896
188,6.1955859661102295,1.0875022500113118,8192,5430290768,3121872896
189,6.215963125228882,1.1580860409885645,8192,5430290768,3121872896
190,6.32477068901062,1.2679576670052484,8192,5430290768,3121872896
191,6.19434928894043,1.1034905840060674,8192,5430290768,3121872896
192,6.3160622119903564,1.0318837499944493,8192,5430290768,3121872896
193,6.222903728485107,1.098439250024967,8192,5430290768,3121872896
194,6.190763235092163,0.9814269580238033,8192,5430290768,3121872896
195,6.260293483734131,1.204593707981985,8192,5430290768,3121872896
196,6.103693723678589,1.047437125002034,8192,5430290768,3121872896
197,6.229569435119629,1.0427503749961033,8192,5430290768,3121872896
198,6.375798940658569,1.035900833987398,8192,5430290768,3121872896
199,6.330068826675415,1.0210873750038445,8192,5430290768,3121872896
