step,loss,seconds,tokens,mlx_active_peak_bytes,rss_peak_bytes
136,6.538402795791626,0.9589428330073133,8192,5570193744,3120758784
137,6.447628974914551,0.9839564580179285,8192,5570193744,3120758784
138,6.537210941314697,0.9943106659920886,8192,5570193744,3120758784
139,6.40187931060791,0.9648257910157554,8192,5570193744,3120758784
140,6.452469825744629,0.9585483340197243,8192,5570193744,3120758784
141,6.828165531158447,0.965288374980446,8192,5570193744,3120758784
142,6.486193656921387,0.9675225409737322,8192,5570193744,3120758784
143,6.499555349349976,0.9340139580017421,8192,5570193744,3120758784
144,6.402381658554077,0.9307342499960214,8192,5570193744,3120758784
145,6.655691623687744,1.0089688749867491,8192,5570193744,3120758784
146,6.476037979125977,0.9590494589938316,8192,5570193744,3120758784
147,6.4964234828948975,0.9579286249936558,8192,5570193744,3120758784
148,6.235485553741455,0.9605884999909904,8192,5570193744,3120758784
149,6.456381797790527,0.9717870829917956,8192,5570193744,3120758784
150,6.362990856170654,0.9480890000122599,8192,5570193744,3120758784
151,6.310199499130249,0.9110810829733964,8192,5570193744,3120758784
152,6.338505268096924,1.003976292005973,8192,5570193744,3120758784
153,6.446279525756836,0.9774402920156717,8192,5570193744,3120758784
154,6.295165300369263,0.9475179160072003,8192,5570193744,3120758784
155,6.31453275680542,0.9521527920151129,8192,5570193744,3120758784
156,6.209386110305786,0.9539282500045374,8192,5570193744,3120758784
157,6.275606870651245,0.9555785410047974,8192,5570193744,3120758784
158,6.2165422439575195,0.9388858749880455,8192,5570193744,3120758784
159,6.358882427215576,0.9626862920122221,8192,5570193744,3120758784
160,6.505219459533691,0.9965906669967808,8192,5570193744,3120758784
161,6.262003421783447,0.9592152090044692,8192,5570193744,3120758784
162,6.587310314178467,0.9633157500065863,8192,5570193744,3120758784
163,6.467859745025635,0.9658940419903956,8192,5570193744,3120758784
164,6.47215723991394,0.9549956249829847,8192,5570193744,3120758784
165,6.303162336349487,0.9446600000082981,8192,5570193744,3120758784
166,6.211699485778809,0.9255434999940917,8192,5570193744,3120758784
167,6.439997434616089,1.0138649160217028,8192,5570193744,3120758784
168,6.40142560005188,0.9720945830049459,8192,5570193744,3120758784
169,6.247617959976196,0.9996136660047341,8192,5570193744,3120758784
170,6.310311794281006,0.9462817089806776,8192,5570193744,3120758784
171,6.4491798877716064,0.9703306249866728,8192,5570193744,3120758784
172,6.17042350769043,0.9592724159883801,8192,5570193744,3120758784
173,6.204944372177124,0.9139984590001404,8192,5570193744,3120758784
174,6.374323844909668,0.9904594999970868,8192,5570193744,3120758784
175,6.247751951217651,0.9943853340228088,8192,5570193744,3120758784
176,6.2412025928497314,0.9509630420070607,8192,5570193744,3120758784
177,6.233543157577515,0.9526033329893835,8192,5570193744,3120758784
178,6.380863189697266,0.9761797499959357,8192,5570193744,3120758784
179,6.4056556224823,0.9500862499990035,8192,5570193744,3120758784
180,6.4099555015563965,0.9399177499872167,8192,5570193744,3120758784
181,6.261713981628418,0.9702429999888409,8192,5570193744,3120758784
182,6.423832893371582,0.9952099999936763,8192,5570193744,3120758784
183,6.347004413604736,0.9611837909906171,8192,5570193744,3120758784
184,6.189964771270752,0.9628537920070812,8192,5570193744,3120758784
185,6.245590686798096,0.9636194999911822,8192,5570193744,3120758784
186,6.527452230453491,0.9575434169964865,8192,5570193744,3120758784
187,6.369234085083008,0.9543392079940531,8192,5570193744,3120758784
188,6.1955859661102295,0.9244997500209138,8192,5570193744,3120758784
189,6.215963125228882,1.0153208749834448,8192,5570193744,3120758784
190,6.32477068901062,0.9809636660211254,8192,5570193744,3120758784
191,6.19434928894043,0.9503947499906644,8192,5570193744,3120758784
192,6.3160622119903564,0.9713850840053055,8192,5570193744,3120758784
193,6.222903490066528,0.9579160000139382,8192,5570193744,3120758784
194,6.190763235092163,0.9637853750027716,8192,5570193744,3120758784
195,6.260293483734131,0.9409363750019111,8192,5570193744,3120758784
196,6.103693723678589,0.963821041979827,8192,5570193744,3120758784
197,6.229569911956787,0.9978242079960182,8192,5570193744,3120758784
198,6.375798940658569,0.9641019589907955,8192,5570193744,3120758784
199,6.330069065093994,0.9554048749851063,8192,5570193744,3120758784
