step,loss,seconds
100,6.554174423217773,0.8884884169965517
101,6.650611400604248,0.8975595000083558
102,6.453858375549316,0.9361767079972196
103,6.699419021606445,1.0198973749938887
104,6.6748292446136475,0.9822295829944778
105,6.5348052978515625,0.9713646250020247
106,6.598156213760376,0.9873897920188028
107,6.44620418548584,0.9822365829895716
108,6.668661594390869,0.9599990830174647
109,6.461154937744141,0.9197742919786833
110,6.512021541595459,1.058991874975618
111,6.609214544296265,1.0024694580060896
112,6.580738067626953,0.971472042001551
113,6.489387512207031,0.9693412500200793
114,6.649553298950195,0.9770476249977946
115,6.646740674972534,0.9990798329818062
116,6.510870695114136,0.9154710419825278
117,6.632545232772827,1.0378243330051191
118,6.491487264633179,1.0771336249890737
119,6.526832103729248,1.0488577910000458
120,6.692339897155762,1.0222227089980152
121,6.53347110748291,1.0792277909931727
122,6.447418451309204,0.9746557909820694
123,6.543286323547363,0.918060374999186
124,6.369139909744263,0.9825113330152817
125,6.5990149974823,1.0010131669987459
126,6.545938968658447,0.9572868329996709
127,6.469038724899292,0.9765716250112746
128,6.399785041809082,0.9558319160132669
129,6.337023019790649,0.9559286669827998
130,6.380190372467041,0.9374704999790993
131,6.553743124008179,0.9682277499814518
132,6.351738452911377,1.0276886669744272
133,6.44660496711731,1.0619580420025159
134,6.532844543457031,0.9650216669833753
135,6.430688381195068,0.9653996670094784
136,6.538403034210205,0.9622239169839304
137,6.447628974914551,0.9448427500028629
138,6.537210702896118,0.9196897920046467
139,6.40187931060791,1.1243243339995388
140,6.45246958732605,0.9641654159931932
141,6.828165531158447,0.9518725000089034
142,6.486193656921387,0.9724203750083689
143,6.499555349349976,0.9652329999953508
144,6.402381420135498,0.9517247499898076
145,6.655691623687744,0.9203421670245007
146,6.476037979125977,1.0088708749972284
147,6.496423244476318,0.9616990000067744
148,6.235485315322876,0.9472985420143232
149,6.4563820362091064,0.9560941670206375
150,6.362990856170654,0.9617672910098918
151,6.310199737548828,0.9512129159993492
152,6.338505506515503,0.8890509580087382
153,6.446279525756836,0.991182083991589
154,6.295165300369263,0.9744926249841228
155,6.314532518386841,0.9480216249939986
156,6.209386348724365,0.9496827079856303
157,6.275606870651245,0.9657748749887105
158,6.216542482376099,0.9585075409850106
159,6.358882188796997,0.8962920840131119
160,6.505219459533691,1.001836582989199
161,6.262003421783447,0.9734992499870714
162,6.587310314178467,0.9487674169940874
163,6.467859745025635,0.952880583005026
164,6.47215723991394,0.952295833005337
165,6.303162097930908,0.940159208024852
166,6.211699724197388,0.9680179170100018
167,6.439997673034668,0.9955996669887099
168,6.401425361633301,0.9770412090001628
169,6.247617721557617,1.030726875003893
170,6.310311555862427,0.9534695839975029
171,6.4491798877716064,0.953923749999376
172,6.17042350769043,0.9539981250127312
173,6.204944372177124,0.906591083999956
174,6.374323844909668,0.9983767499797978
175,6.247751712799072,0.9706409579957835
176,6.2412025928497314,0.9983512500184588
177,6.2335429191589355,0.9454130420053843
178,6.380863428115845,0.9747329169767909
179,6.4056556224823,1.0265631660004146
180,6.4099555015563965,0.8960265000059735
181,6.261713981628418,0.9835253750206903
182,6.423832893371582,0.9827827080152929
183,6.347004175186157,0.9505927500140388
184,6.189964771270752,0.9492713329964317
185,6.245590686798096,0.9432453340268694
186,6.527452230453491,0.9351491249981336
187,6.369234085083008,0.8941800830070861
188,6.1955859661102295,0.951415250019636
189,6.215963125228882,0.9730900829890743
190,6.32477068901062,0.947493542014854
191,6.19434928894043,0.9451886670140084
192,6.3160624504089355,0.945305000001099
193,6.222903490066528,1.0250572500226554
194,6.190762996673584,0.9160118330037221
195,6.260293483734131,0.9955524170072749
196,6.103693962097168,1.1143644169787876
197,6.229569911956787,0.9468996659852564
198,6.375799179077148,0.954461082990747
199,6.330068826675415,0.9615406669909135
